Time,ForceX,ForceY,ForceZ,ForceRez,YawG,PitchG,RollG,AccelX,AccelY,AccelZ,AccRMS,RST,GyroRMS,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Label,Technique
0.01,0,0.49,-0.01,0.49,179.918,-0.023,0.002,-0.092,-0.142,0.986,1,0,24.34,-0.435,-8.392,-22.736,-0.014,0.209,0.091,Random,N/A
0.02,0,0.48,-0.02,0.48,179.688,-0.133,-0.023,-0.095,-0.185,0.978,1,0,23.96,-3.25,-7.553,-22.4,-0.014,0.209,0.091,Random,N/A
0.03,0,0.48,-0.02,0.48,179.474,-0.266,-0.041,-0.105,-0.221,0.97,1,0,16.67,-1.945,-3.601,-16.06,-0.014,0.209,0.091,Random,N/A
0.04,-0.01,0.47,-0.04,0.47,179.306,-0.405,-0.019,-0.098,-0.217,0.971,1,0,8,1.06,-1.976,-7.584,-0.001,0.215,0.076,Random,N/A
0.05,-0.01,0.46,-0.04,0.46,179.259,-0.473,0.002,-0.107,-0.214,0.971,1,0,5.14,3.731,-3.204,-1.251,-0.001,0.215,0.076,Random,N/A
0.06,-0.01,0.46,-0.03,0.46,179.255,-0.532,0.018,-0.103,-0.2,0.974,1,0,10.08,5.203,-8.209,2.457,-0.001,0.215,0.076,Random,N/A
0.07,-0.02,0.46,-0.03,0.46,179.277,-0.58,0.014,-0.101,-0.226,0.969,1,0,6.56,6.371,1.732,0.198,-0.001,0.215,0.076,Random,N/A
0.08,-0.03,0.46,-0.03,0.46,179.271,-0.616,0.065,-0.108,-0.221,0.969,1,0,15.24,8.987,-11.955,-2.464,-0.001,0.215,0.076,Random,N/A
0.09,-0.03,0.46,-0.02,0.46,179.245,-0.626,-0.043,-0.058,-0.203,0.978,1,0,18.35,11.261,-13.268,-5.547,-0.001,0.215,0.076,Random,N/A
0.1,-0.04,0.46,-0.02,0.46,179.177,-0.623,-0.118,-0.072,-0.183,0.981,1,0,16.17,9.308,-6.477,-11.406,-0.001,0.215,0.076,Random,N/A
0.11,-0.04,0.46,-0.01,0.46,179.058,-0.645,-0.139,-0.083,-0.151,0.985,1,0,15.13,3.998,-5.653,-13.344,-0.001,0.215,0.076,Random,N/A
0.12,-0.05,0.46,0,0.46,178.924,-0.711,-0.129,-0.091,-0.121,0.988,1,0,13.85,-1.038,-4.318,-13.016,-0.001,0.215,0.076,Random,N/A
0.13,-0.05,0.46,0.01,0.46,178.795,-0.817,-0.107,-0.092,-0.157,0.983,1,0,15.26,-5.249,-6.783,-12.482,-0.001,0.215,0.076,Random,N/A
0.14,-0.05,0.47,0.02,0.47,178.675,-0.973,-0.121,-0.072,-0.165,0.984,1,0,15.05,-7.683,-8.392,-9.674,-0.001,0.215,0.076,Random,N/A
0.15,-0.03,0.47,0.04,0.47,178.588,-1.154,-0.161,-0.07,-0.171,0.983,1,0,14.71,-7.858,-11.032,-5.44,-0.001,0.215,0.076,Random,N/A
0.16,-0.03,0.49,0.05,0.49,178.544,-1.334,-0.228,-0.069,-0.176,0.982,1,0,14.76,-6.783,-12.84,-1.945,-0.001,0.215,0.076,Random,N/A
0.17,-0.04,0.48,0.06,0.49,178.532,-1.533,-0.323,-0.068,-0.176,0.982,1,0,13.05,-4.44,-12.146,0.771,-0.001,0.204,0.09,Random,N/A
0.18,-0.04,0.48,0.07,0.48,178.557,-1.661,-0.379,-0.074,-0.182,0.98,1,0,10.35,-1.175,-9.712,3.151,-0.001,0.204,0.09,Random,N/A
0.19,-0.03,0.48,0.06,0.48,178.608,-1.754,-0.407,-0.074,-0.179,0.981,1,0,9.59,2.197,-7.187,5.905,-0.001,0.204,0.09,Random,N/A
0.2,-0.03,0.48,0.07,0.48,178.675,-1.822,-0.42,-0.07,-0.176,0.982,1,0,11.27,5.051,-6.668,7.545,-0.001,0.204,0.09,Random,N/A
0.21,-0.02,0.47,0.08,0.48,178.752,-1.867,-0.43,-0.073,-0.167,0.983,1,0,11.16,6.462,-6.31,6.546,-0.001,0.204,0.09,Random,N/A
0.22,-0.02,0.47,0.08,0.47,178.816,-1.902,-0.428,-0.075,-0.159,0.984,1,0,8.31,5.646,-3.99,4.608,-0.001,0.204,0.09,Random,N/A
0.23,-0.04,0.47,0.07,0.48,178.859,-1.945,-0.401,-0.068,-0.162,0.984,1,0,5.29,3.906,-2.365,2.67,-0.001,0.204,0.09,Random,N/A
0.24,-0.02,0.46,0.07,0.47,178.883,-2.009,-0.367,-0.058,-0.155,0.986,1,0,3.45,2.319,-2.197,1.221,-0.001,0.204,0.09,Random,N/A
0.25,-0.01,0.46,0.08,0.47,178.894,-2.091,-0.337,-0.059,-0.161,0.985,1,0,2.07,0.9,-1.77,-0.031,-0.001,0.204,0.09,Random,N/A
0.26,-0.02,0.45,0.08,0.46,178.891,-2.185,-0.3,-0.06,-0.148,0.987,1,0,1.93,-0.275,-1.183,-1.343,-0.001,0.204,0.09,Random,N/A
0.27,-0.03,0.47,0.07,0.47,178.876,-2.289,-0.254,-0.059,-0.161,0.985,1,0,2.42,-1.129,0.473,-2.029,-0.001,0.204,0.09,Random,N/A
0.28,-0.03,0.47,0.07,0.47,178.855,-2.403,-0.191,-0.055,-0.176,0.983,1,0,5.23,-1.251,4.951,-1.434,-0.001,0.204,0.09,Random,N/A
0.29,-0.01,0.47,0.06,0.47,178.842,-2.52,-0.091,-0.064,-0.17,0.983,1,0,7.25,-0.71,7.309,0.404,-0.014,0.199,0.088,Random,N/A
0.3,-0.03,0.48,0.05,0.48,178.845,-2.629,0.033,-0.068,-0.162,0.984,1,0,6.28,-0.572,6.149,1.656,-0.014,0.199,0.088,Random,N/A
0.31,-0.03,0.49,0.03,0.49,178.859,-2.734,0.147,-0.077,-0.164,0.983,1,0,3.75,-1.091,3.204,1.862,-0.014,0.199,0.088,Random,N/A
0.32,-0.04,0.49,0.01,0.5,178.875,-2.844,0.235,-0.075,-0.176,0.981,1,0,2.99,-2.403,1.205,1.434,-0.014,0.199,0.088,Random,N/A
0.33,-0.03,0.5,0.01,0.5,178.886,-2.972,0.299,-0.068,-0.178,0.982,1,0,3.93,-3.838,-0.122,0.801,-0.014,0.199,0.088,Random,N/A
0.34,-0.03,0.51,0,0.51,178.892,-3.116,0.344,-0.06,-0.187,0.98,1,0,5.53,-5.188,-1.732,0.412,-0.014,0.199,0.088,Random,N/A
0.35,-0.02,0.51,-0.01,0.51,178.896,-3.276,0.367,-0.06,-0.187,0.98,1,0,6.81,-6.294,-2.449,0.099,-0.014,0.199,0.088,Random,N/A
0.36,-0.02,0.52,-0.01,0.52,178.896,-3.448,0.386,-0.059,-0.175,0.983,1,0,8.27,-7.866,-2.327,-0.488,-0.014,0.199,0.088,Random,N/A
0.37,-0.02,0.53,-0.02,0.53,178.889,-3.635,0.409,-0.063,-0.168,0.984,1,0,10.78,-10.277,-2.541,-1.724,-0.014,0.199,0.088,Random,N/A
0.38,-0.01,0.54,-0.03,0.54,178.869,-3.843,0.437,-0.063,-0.169,0.984,1,0,13.07,-12.573,-1.831,-2.831,-0.014,0.199,0.088,Random,N/A
0.39,-0.02,0.53,-0.04,0.53,178.84,-4.072,0.474,-0.071,-0.172,0.982,1,0,13.68,-13.283,-0.984,-2.945,-0.014,0.199,0.088,Random,N/A
0.4,-0.02,0.53,-0.03,0.53,178.811,-4.301,0.522,-0.073,-0.175,0.982,1,0,12.28,-12.062,-0.923,-1.9,-0.014,0.199,0.088,Random,N/A
0.41,-0.02,0.53,-0.03,0.53,178.8,-4.431,0.552,-0.076,-0.175,0.982,1,0,11.36,-11.147,-1.312,-1.457,-0.014,0.199,0.088,Random,N/A
0.42,-0.02,0.52,-0.02,0.52,178.785,-4.634,0.599,-0.082,-0.189,0.979,1,0,9.79,-9.407,-2.113,-1.389,0.004,0.206,0.112,Random,N/A
0.43,-0.01,0.52,0,0.52,178.77,-4.82,0.639,-0.088,-0.187,0.978,1,0,9.07,-8.278,-2.602,-2.403,0.004,0.206,0.112,Random,N/A
0.44,-0.02,0.51,0.01,0.51,178.744,-4.995,0.676,-0.076,-0.189,0.979,1,0,9.39,-8.018,-2.762,-3.853,0.004,0.206,0.112,Random,N/A
0.45,-0.01,0.5,0.03,0.5,178.703,-5.173,0.698,-0.069,-0.176,0.982,1,0,12.78,-7.416,-8.278,-6.081,0.004,0.206,0.112,Random,N/A
0.46,-0.01,0.51,0.02,0.51,178.645,-5.344,0.665,-0.071,-0.185,0.98,1,0,14.54,-8.217,-8.934,-7.805,0.004,0.206,0.112,Random,N/A
0.47,-0.01,0.5,0.02,0.5,178.573,-5.526,0.633,-0.074,-0.173,0.982,1,0,17.05,-11.658,-8.995,-8.392,0.004,0.206,0.112,Random,N/A
0.48,-0.01,0.5,0.03,0.5,178.494,-5.742,0.609,-0.057,-0.187,0.981,1,0,17.78,-14.725,-4.211,-8.881,0.004,0.206,0.112,Random,N/A
0.49,-0.01,0.49,0.03,0.5,178.408,-5.996,0.614,-0.058,-0.189,0.98,1,0,19.09,-16.518,-3.494,-8.751,0.004,0.206,0.112,Random,N/A
0.5,-0.02,0.5,0.03,0.5,178.325,-6.265,0.621,-0.063,-0.2,0.978,1,0,20.82,-18.311,-5.539,-8.026,0.004,0.206,0.112,Random,N/A
0.51,-0.02,0.5,0.03,0.5,178.252,-6.552,0.609,-0.056,-0.203,0.978,1,0,22.95,-20.775,-6.508,-7.034,0.004,0.206,0.112,Random,N/A
0.52,-0.01,0.51,0.02,0.51,178.189,-6.869,0.59,-0.06,-0.182,0.981,1,0,26.6,-24.628,-7.294,-6.676,0.004,0.206,0.112,Random,N/A
0.53,-0.01,0.5,0.01,0.5,178.129,-7.214,0.576,-0.086,-0.206,0.975,1,0,33.28,-31.013,-9.064,-7.721,0.004,0.206,0.112,Random,N/A
0.54,-0.02,0.5,0.02,0.5,178.049,-7.704,0.543,-0.073,-0.232,0.97,1,0,40.99,-39.101,-9.003,-8.125,0.006,0.193,0.069,Random,N/A
0.55,-0.02,0.52,0.03,0.53,177.978,-8.211,0.515,-0.06,-0.26,0.964,1,0,48,-47.455,-0.542,-7.011,0.006,0.193,0.069,Random,N/A
0.56,-0.02,0.54,0.04,0.54,177.913,-8.806,0.546,-0.035,-0.268,0.963,1,0,53.93,-53.78,-1.076,-3.433,0.006,0.193,0.069,Random,N/A
0.57,-0.01,0.52,0.05,0.53,177.89,-9.464,0.539,-0.044,-0.265,0.963,1,0,57.99,-57.144,-9.636,0.74,0.006,0.193,0.069,Random,N/A
0.58,-0.01,0.52,0.06,0.52,177.924,-10.138,0.462,-0.049,-0.306,0.951,1,0,58.42,-54.466,-20.493,4.532,0.006,0.193,0.069,Random,N/A
0.59,0,0.52,0.08,0.53,178.013,-10.781,0.295,-0.036,-0.279,0.96,1,0,53.35,-49.164,-18.517,9.041,0.006,0.193,0.069,Random,N/A
0.6,-0.01,0.53,0.08,0.53,178.15,-11.367,0.192,0.003,-0.192,0.981,1,0,49.74,-43.495,-15.77,18.204,0.006,0.193,0.069,Random,N/A
0.61,-0.02,0.52,0.08,0.53,178.385,-11.694,-0.039,-0.12,-0.087,0.989,1,0,77.31,-35.309,-65.102,21.904,0.006,0.193,0.069,Random,N/A
0.62,-0.02,0.52,0.1,0.53,178.748,-11.981,-0.59,-0.103,-0.265,0.959,1,0,83.44,-26.619,-75.432,23.483,0.006,0.193,0.069,Random,N/A
0.63,-0.02,0.52,0.09,0.53,179.125,-12.307,-1.151,-0.015,-0.317,0.948,1,0,60.06,-20.134,-52.361,21.263,0.006,0.193,0.069,Random,N/A
0.64,-0.03,0.52,0.11,0.53,179.43,-12.614,-1.54,-0.002,-0.316,0.949,1,0,38.67,-16.251,-30.144,17.838,0.006,0.193,0.069,Random,N/A
0.65,-0.03,0.51,0.11,0.52,179.662,-12.882,-1.734,-0.03,-0.291,0.956,1,0,29.49,-12.764,-22.133,14.618,0.006,0.193,0.069,Random,N/A
0.66,-0.03,0.53,0.09,0.54,179.885,-13.122,-1.857,-0.038,-0.261,0.965,1,0,26.38,-8.636,-22.072,11.436,0.039,0.189,0.09,Random,N/A
0.67,-0.02,0.52,0.08,0.53,180.028,-13.231,-1.935,-0.034,-0.257,0.966,1,0,20.16,-2.426,-18.738,6.821,0.039,0.189,0.09,Random,N/A
0.68,-0.02,0.52,0.08,0.52,180.09,-13.278,-1.971,-0.016,-0.281,0.959,1,0,15.5,-0.16,-14.45,5.409,0.039,0.189,0.09,Random,N/A
0.69,-0.02,0.52,0.07,0.52,180.166,-13.358,-1.997,-0.002,-0.317,0.948,1,0,6.47,4.639,3.51,3.052,0.039,0.189,0.09,Random,N/A
0.7,-0.03,0.52,0.07,0.53,180.182,-13.409,-1.899,0.011,-0.327,0.945,1,0,13.41,8.911,10.063,1.289,0.039,0.189,0.09,Random,N/A
0.71,-0.05,0.53,0.06,0.54,180.171,-13.424,-1.788,0.026,-0.321,0.947,1,0,11.49,11.139,2.411,-1.663,0.039,0.189,0.09,Random,N/A
0.72,-0.04,0.53,0.06,0.54,180.148,-13.423,-1.789,0.021,-0.336,0.942,1,0,14.91,10.735,-6.348,-8.041,0.039,0.189,0.09,Random,N/A
0.73,-0.05,0.53,0.04,0.53,180.07,-13.43,-1.862,0.027,-0.353,0.935,1,0,18.52,7.027,-4.265,-16.502,0.039,0.189,0.09,Random,N/A
0.74,-0.03,0.54,0.05,0.54,179.908,-13.477,-1.939,0.027,-0.356,0.934,1,0,22.79,1.251,-4.036,-22.301,0.039,0.189,0.09,Random,N/A
0.75,-0.03,0.54,0.05,0.54,179.703,-13.581,-2.028,0.015,-0.357,0.934,1,0,22.81,-4.242,-6.844,-21.233,0.039,0.189,0.09,Random,N/A
0.76,-0.01,0.54,0.06,0.54,179.53,-13.735,-2.133,0.025,-0.346,0.938,1,0,19.5,-7.599,-10.963,-14.061,0.039,0.189,0.09,Random,N/A
0.77,-0.01,0.52,0.06,0.53,179.444,-13.924,-2.267,0.046,-0.33,0.943,1,0,17.6,-9.979,-13.847,-3.815,0.039,0.189,0.09,Random,N/A
0.78,0,0.52,0.06,0.52,179.479,-14.186,-2.449,0.042,-0.326,0.945,1,0,22.7,-12.444,-17.632,6.813,0.042,0.171,0.062,Random,N/A
0.79,-0.01,0.51,0.06,0.51,179.612,-14.431,-2.598,0.045,-0.243,0.969,1,0,26.23,-12.299,-16.335,16.388,0.042,0.171,0.062,Random,N/A
0.8,0.01,0.51,0.06,0.51,179.821,-14.444,-2.678,0.004,-0.234,0.972,1,0,27.48,-2.96,-13.115,23.979,0.042,0.171,0.062,Random,N/A
0.81,0.02,0.51,0.05,0.51,180.094,-14.436,-2.612,-0.043,-0.233,0.972,1,0,35.75,9.445,-5.859,34.035,0.042,0.171,0.062,Random,N/A
0.82,0.02,0.51,0.05,0.51,180.475,-14.287,-2.494,0.029,-0.227,0.973,1,0,60.17,26.283,-20.256,50.24,0.042,0.171,0.062,Random,N/A
0.83,0.03,0.49,0.04,0.5,181.037,-13.985,-2.502,0.019,-0.274,0.961,1,0,76.03,38.826,-27.344,59.41,0.042,0.171,0.062,Random,N/A
0.84,0.03,0.49,0.05,0.49,181.692,-13.709,-2.583,0.042,-0.285,0.958,1,0,84.59,44.884,-39.94,59.563,0.042,0.171,0.062,Random,N/A
0.85,0.02,0.49,0.06,0.49,182.37,-13.395,-2.888,0.085,-0.27,0.959,1,0,89.92,46.974,-56.053,52.292,0.042,0.171,0.062,Random,N/A
0.86,0.04,0.47,0.04,0.48,182.986,-13.048,-3.38,0.212,-0.425,0.88,1,0,73.31,44.029,-43.236,39.566,0.042,0.171,0.062,Random,N/A
0.87,0.02,0.47,0.04,0.47,183.432,-12.724,-3.693,0.111,-0.357,0.927,1,0,56.72,48.981,1.541,28.664,0.042,0.171,0.062,Random,N/A
0.88,0.01,0.46,0.03,0.47,183.69,-12.354,-3.652,0.148,-0.28,0.949,1,0,48.24,44.121,5.241,18.944,0.042,0.171,0.062,Random,N/A
0.89,0.02,0.46,0.03,0.47,183.856,-12.014,-3.647,0.09,-0.262,0.961,1,0,40.5,37.422,5.997,14.435,0.042,0.171,0.062,Random,N/A
0.9,0.02,0.48,0.03,0.48,183.991,-11.762,-3.588,0.042,-0.226,0.973,1,0,36.78,33.714,3.548,14.404,0.042,0.171,0.062,Random,N/A
0.91,0.02,0.5,0.03,0.5,184.164,-11.461,-3.411,0.035,-0.204,0.978,1,0,31.38,24.696,-2.159,19.318,0.008,0.18,0.077,Random,N/A
0.92,0.01,0.51,0.02,0.51,184.286,-11.329,-3.343,0.025,-0.179,0.984,1,0,30.24,20.47,-5.707,21.576,0.008,0.18,0.077,Random,N/A
0.93,0.01,0.51,0.02,0.51,184.519,-11.099,-3.28,0.026,-0.165,0.986,1,0,34.24,11.581,-18.723,26.23,0.008,0.18,0.077,Random,N/A
0.94,0.01,0.52,0.02,0.52,184.82,-10.944,-3.36,0.042,-0.167,0.985,1,0,42.84,2.678,-32.379,27.878,0.008,0.18,0.077,Random,N/A
0.95,0.02,0.53,0.03,0.53,185.147,-10.864,-3.57,0.047,-0.173,0.984,1,0,43.05,-5.02,-35.286,24.071,0.008,0.18,0.077,Random,N/A
0.96,0.02,0.54,0.02,0.54,185.429,-10.874,-3.774,0.058,-0.188,0.981,1,0,32.01,-10.506,-25.093,16.777,0.008,0.18,0.077,Random,N/A
0.97,0.02,0.54,0.02,0.54,185.621,-11.035,-3.883,0.074,-0.198,0.977,1,0,18.72,-14.45,-8.781,7.95,0.008,0.18,0.077,Random,N/A
0.98,0.02,0.55,0.02,0.55,185.698,-11.286,-3.95,0.059,-0.229,0.972,1,0,23.44,-18.768,14.107,0.717,0.008,0.18,0.077,Random,N/A
0.99,0.03,0.54,0.03,0.55,185.667,-11.578,-3.767,0.103,-0.238,0.966,1,0,41.6,-22.972,34.691,-2.312,0.008,0.18,0.077,Random,N/A
1,0.03,0.55,0.01,0.55,185.569,-11.897,-3.504,0.066,-0.282,0.957,1,0,39.35,-25.81,28.831,-7.416,0.008,0.18,0.077,Random,N/A
1.01,0.03,0.56,0.02,0.56,185.443,-12.262,-3.276,0.038,-0.298,0.954,1,0,29.15,-26.26,7.896,-9.857,0.008,0.18,0.077,Random,N/A
1.02,0.04,0.55,0.02,0.55,185.346,-12.624,-3.241,0.065,-0.289,0.955,1,0,25.66,-22.011,-10.582,-7.614,0.008,0.18,0.077,Random,N/A
1.03,0.03,0.54,0.02,0.54,185.312,-12.992,-3.438,0.104,-0.281,0.954,1,0,18.47,-14.923,-10.59,-1.778,0.033,0.162,0.074,Random,N/A
1.04,0.04,0.53,0.02,0.53,185.329,-13.215,-3.581,0.111,-0.277,0.954,1,0,12.83,-7.492,9.071,5.333,0.033,0.162,0.074,Random,N/A
1.05,0.03,0.52,0.03,0.52,185.366,-13.361,-3.505,0.096,-0.275,0.957,1,0,33.96,-0.816,32.219,11.07,0.033,0.162,0.074,Random,N/A
1.06,0.04,0.51,0.03,0.51,185.404,-13.443,-3.219,0.105,-0.257,0.961,1,0,40.06,3.708,38.04,12.39,0.033,0.162,0.074,Random,N/A
1.07,0.02,0.52,0.03,0.52,185.434,-13.449,-2.943,0.094,-0.244,0.965,1,0,30.03,5.257,28.893,6.821,0.033,0.162,0.074,Random,N/A
1.08,0.03,0.52,0.05,0.52,185.42,-13.437,-2.768,0.047,-0.25,0.967,1,0,26.72,3.601,26.451,-2.563,0.033,0.162,0.074,Random,N/A
1.09,0.02,0.51,0.05,0.52,185.315,-13.492,-2.47,-0.015,-0.246,0.969,1,0,34.91,0.908,32.936,-11.749,0.033,0.162,0.074,Random,N/A
1.1,0.01,0.51,0.05,0.52,185.11,-13.501,-2.058,-0.061,-0.238,0.969,1,0,40.07,-1.129,36.568,-16.502,0.033,0.162,0.074,Random,N/A
1.11,0,0.51,0.05,0.52,184.865,-13.507,-1.633,-0.08,-0.221,0.972,1,0,35.78,0.175,32.608,-14.87,0.033,0.162,0.074,Random,N/A
1.12,0,0.51,0.06,0.51,184.656,-13.482,-1.24,-0.066,-0.236,0.969,1,0,36.4,2.029,35.439,-8.408,0.033,0.162,0.074,Random,N/A
1.13,0,0.51,0.07,0.51,184.499,-13.476,-0.776,-0.033,-0.272,0.962,1,0,46.26,0.923,46.31,-1.846,0.033,0.162,0.074,Random,N/A
1.14,-0.01,0.5,0.08,0.51,184.381,-13.556,-0.255,0.004,-0.29,0.957,1,0,46.83,-0.305,46.875,2.357,0.033,0.162,0.074,Random,N/A
1.15,-0.02,0.5,0.08,0.51,184.284,-13.691,0.261,0.013,-0.286,0.958,1,0,39.83,0.87,39.825,2.838,0.022,0.202,0.081,Random,N/A
1.16,-0.03,0.51,0.09,0.52,184.241,-13.741,0.458,0.009,-0.271,0.962,1,0,32.95,4.41,32.753,-0.107,0.022,0.202,0.081,Random,N/A
1.17,-0.03,0.5,0.08,0.51,184.154,-13.788,0.703,0.007,-0.265,0.964,1,0,29.57,8.636,27.863,-5.363,0.022,0.202,0.081,Random,N/A
1.18,-0.03,0.5,0.08,0.51,184.024,-13.79,0.891,-0.004,-0.26,0.965,1,0,27.34,12.871,21.683,-10.735,0.022,0.202,0.081,Random,N/A
1.19,-0.04,0.49,0.09,0.5,183.863,-13.752,0.992,-0.006,-0.263,0.965,1,0,24.78,16.762,11.284,-14.381,0.022,0.202,0.081,Random,N/A
1.2,-0.04,0.5,0.08,0.51,183.697,-13.685,1.007,-0.008,-0.263,0.965,1,0,23.68,19.142,2.129,-13.748,0.022,0.202,0.081,Random,N/A
1.21,-0.03,0.5,0.08,0.51,183.57,-13.601,0.943,-0.008,-0.277,0.961,1,0,23.23,19.936,-8.69,-8.018,0.022,0.202,0.081,Random,N/A
1.22,-0.03,0.51,0.07,0.51,183.531,-13.512,0.802,0.003,-0.278,0.961,1,0,25.08,19.699,-15.427,0.755,0.022,0.202,0.081,Random,N/A
1.23,-0.02,0.5,0.07,0.51,183.589,-13.422,0.622,0.003,-0.265,0.964,1,0,23.2,18.341,-10.399,9.682,0.022,0.202,0.081,Random,N/A
1.24,-0.01,0.52,0.05,0.52,183.717,-13.344,0.529,0.005,-0.249,0.969,1,0,24.81,15.717,4.799,18.7,0.022,0.202,0.081,Random,N/A
1.25,-0.01,0.52,0.05,0.53,183.896,-13.281,0.577,0.003,-0.244,0.97,1,0,33.07,11.093,16.685,26.459,0.022,0.202,0.081,Random,N/A
1.26,0,0.53,0.05,0.54,184.123,-13.255,0.732,0.013,-0.237,0.971,1,0,39.8,5.913,23.422,31.784,0.022,0.202,0.081,Random,N/A
1.27,0,0.52,0.04,0.53,184.382,-13.22,0.936,0.001,-0.222,0.975,1,0,45.89,1.762,29.915,34.912,0.022,0.202,0.081,Random,N/A
1.28,0.01,0.53,0.04,0.53,184.711,-13.127,1.283,-0.022,-0.205,0.979,1,0,47.88,-0.908,31.349,36.339,0.01,0.218,0.086,Random,N/A
1.29,0,0.53,0.04,0.53,184.998,-13.021,1.659,-0.037,-0.191,0.981,1,0,41.15,-1.953,22.659,34.431,0.01,0.218,0.086,Random,N/A
1.3,-0.02,0.55,0.04,0.55,185.284,-12.929,1.957,-0.071,-0.195,0.978,1,0,27.23,-2.518,-8.11,25.909,0.01,0.218,0.086,Random,N/A
1.31,-0.01,0.55,0.01,0.55,185.557,-12.883,2.029,-0.086,-0.21,0.974,1,0,34,-2.731,-28.305,18.555,0.01,0.218,0.086,Random,N/A
1.32,0,0.55,0,0.55,185.801,-12.874,1.905,-0.096,-0.204,0.974,1,0,42.9,-4.112,-40.512,13.252,0.01,0.218,0.086,Random,N/A
1.33,0,0.55,-0.01,0.55,186.021,-12.873,1.647,-0.086,-0.192,0.978,1,0,42.16,-6.996,-40.176,10.376,0.01,0.218,0.086,Random,N/A
1.34,0,0.54,-0.02,0.54,186.213,-12.883,1.377,-0.077,-0.194,0.978,1,0,35.61,-11.497,-32.12,9.941,0.01,0.218,0.086,Random,N/A
1.35,-0.01,0.54,-0.02,0.54,186.383,-12.946,1.188,-0.071,-0.214,0.974,1,0,30.68,-15.465,-23.972,11.108,0.01,0.218,0.086,Random,N/A
1.36,-0.02,0.54,-0.02,0.54,186.544,-13.09,1.091,-0.047,-0.248,0.968,1,0,26.18,-15.686,-17.487,11.436,0.01,0.218,0.086,Random,N/A
1.37,-0.03,0.53,-0.02,0.53,186.694,-13.325,1.02,-0.031,-0.294,0.955,1,0,18.35,-9.43,-10.498,11.688,0.01,0.218,0.086,Random,N/A
1.38,-0.04,0.51,-0.01,0.51,186.829,-13.527,0.957,0.001,-0.328,0.945,1,0,12.75,2.266,-0.954,12.581,0.01,0.218,0.086,Random,N/A
1.39,-0.04,0.51,-0.01,0.51,186.952,-13.611,0.949,0.003,-0.294,0.956,1,0,22.33,15.594,9.636,12.917,0.01,0.218,0.086,Random,N/A
1.4,-0.04,0.52,-0.01,0.53,187.072,-13.553,1.076,-0.044,-0.242,0.969,1,0,32.3,24.963,16.518,12.39,0.011,0.209,0.081,Random,N/A
1.41,-0.04,0.52,-0.01,0.52,187.121,-13.427,1.252,-0.058,-0.225,0.973,1,0,33.57,27.061,16.365,11.513,0.011,0.209,0.081,Random,N/A
1.42,-0.03,0.52,0,0.52,187.192,-13.132,1.538,-0.076,-0.217,0.973,1,0,30.27,27.42,10.284,7.942,0.011,0.209,0.081,Random,N/A
1.43,-0.02,0.5,0,0.5,187.24,-12.841,1.755,-0.071,-0.218,0.973,1,0,26.92,25.932,6.523,3.548,0.011,0.209,0.081,Random,N/A
1.44,-0.03,0.5,0.01,0.5,187.253,-12.591,1.939,-0.055,-0.229,0.972,1,0,25.71,24.323,8.354,1.61,0.011,0.209,0.081,Random,N/A
1.45,-0.02,0.5,0.02,0.5,187.248,-12.423,2.122,-0.049,-0.229,0.972,1,0,26.8,21.011,16.403,3.54,0.011,0.209,0.081,Random,N/A
1.46,-0.02,0.5,0.03,0.5,187.244,-12.303,2.392,-0.058,-0.218,0.974,1,0,33.56,15.991,29.037,5.898,0.011,0.209,0.081,Random,N/A
1.47,-0.02,0.5,0.04,0.5,187.235,-12.181,2.817,-0.072,-0.21,0.975,1,0,39.43,10.643,37.552,6.317,0.011,0.209,0.081,Random,N/A
1.48,-0.02,0.52,0.03,0.52,187.216,-12.084,3.312,-0.072,-0.215,0.974,1,0,37.14,6.432,36.285,5.493,0.011,0.209,0.081,Random,N/A
1.49,-0.03,0.51,0.02,0.52,187.189,-12.104,3.713,-0.048,-0.235,0.971,1,0,29.9,4.288,29.358,4.539,0.011,0.209,0.081,Random,N/A
1.5,-0.04,0.54,0.02,0.54,187.168,-12.15,3.926,-0.029,-0.141,0.99,1,0,24.74,4.608,23.804,5.47,0.011,0.209,0.081,Random,N/A
1.51,-0.03,0.54,0.03,0.54,187.188,-12.007,4.118,-0.069,-0.509,0.858,1,0,9.59,-2.625,1.648,9.155,0.011,0.209,0.081,Random,N/A
1.52,-0.04,0.54,0.03,0.54,187.326,-12.162,4.029,-0.017,-0.229,0.973,1,0,20.95,-3.319,-14.244,14.969,0.01,0.215,0.083,Random,N/A
1.53,-0.04,0.55,0.03,0.55,187.503,-12.214,3.851,-0.06,-0.203,0.977,1,0,25.75,-2.182,1.64,25.681,0.01,0.215,0.083,Random,N/A
1.54,-0.04,0.55,0.03,0.55,187.757,-12.124,3.884,-0.076,-0.162,0.984,1,0,31.82,-6.31,-2.365,31.158,0.01,0.215,0.083,Random,N/A
1.55,-0.07,0.57,0,0.58,188.074,-12.056,3.95,-0.07,0.05,0.996,1,0,32.99,-19.112,2.708,26.825,0.01,0.215,0.083,Random,N/A
1.56,-0.07,0.58,0.01,0.59,188.339,-12.117,4.037,-0.199,0.116,0.973,1,0,55.74,-49.614,-15.503,20.081,0.01,0.215,0.083,Random,N/A
