Time,ForceX,ForceY,ForceZ,ForceRez,YawG,PitchG,RollG,AccelX,AccelY,AccelZ,AccRMS,RST,GyroRMS,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Label,Technique
0.34,-0.06,0.49,-0.03,0.49,179.194,0.08,2.019,-0.07,0.051,0.996,1,0,30.79,2.441,-26.581,-15.099,-0.171,0.142,0.1,Random,N/A
0.35,-0.05,0.49,-0.04,0.49,179.033,0.198,1.844,-0.089,0.09,0.992,1,0,27.44,3.716,-20.21,-17.99,-0.171,0.142,0.1,Random,N/A
0.36,-0.05,0.51,-0.03,0.51,178.858,0.328,1.72,-0.089,0.075,0.993,1,0,24.39,4.913,-16.754,-16.846,-0.171,0.142,0.1,Random,N/A
0.37,-0.05,0.5,-0.05,0.51,178.703,0.461,1.623,-0.087,0.071,0.994,1,0,23.27,5.386,-17.845,-13.733,-0.171,0.142,0.1,Random,N/A
0.38,-0.06,0.51,-0.05,0.51,178.588,0.588,1.536,-0.095,0.064,0.993,1,0,18.04,4.433,-15.411,-8.003,-0.171,0.142,0.1,Random,N/A
0.39,-0.05,0.51,-0.06,0.52,178.54,0.693,1.468,-0.085,0.04,0.996,1,0,17.32,3.204,-16.937,0.183,-0.171,0.142,0.1,Random,N/A
0.4,-0.04,0.5,-0.04,0.5,178.577,0.767,1.408,-0.07,0.021,0.997,1,0,18.88,3.426,-15.9,9.552,-0.171,0.142,0.1,Random,N/A
0.41,-0.04,0.51,-0.02,0.51,178.701,0.818,1.391,-0.055,0.011,0.998,1,0,19.68,4.387,-8.186,17.418,-0.171,0.142,0.1,Random,N/A
0.42,-0.03,0.51,-0.01,0.51,178.892,0.853,1.452,-0.037,0.012,0.999,1,0,22.42,4.608,0.099,22.057,-0.171,0.142,0.1,Random,N/A
0.43,-0.03,0.51,-0.02,0.51,179.115,0.844,1.478,0.018,0.009,1,1,0,23.21,1.404,-0.839,23.254,-0.171,0.142,0.1,Random,N/A
0.44,-0.02,0.51,-0.03,0.51,179.324,0.817,1.318,0.1,0.006,0.995,1,0,21.4,-7.164,-9.422,17.86,-0.171,0.142,0.1,Random,N/A
0.45,-0.02,0.51,-0.03,0.51,179.465,0.757,1.148,0.112,0.006,0.994,1,0,18.37,-17.601,-3.151,4.066,-0.17,0.13,0.095,Random,N/A
0.46,-0.02,0.52,-0.03,0.52,179.46,0.507,1.054,-0.014,-0.012,1,1,0,24.2,-20.699,8.507,-9.109,-0.17,0.13,0.095,Random,N/A
0.47,-0.02,0.52,-0.02,0.52,179.348,0.309,1.186,-0.039,0.039,0.998,1,0,25.9,-19.936,10.117,-12.985,-0.17,0.13,0.095,Random,N/A
0.48,-0.03,0.52,-0.02,0.53,179.233,0.214,1.332,-0.052,0.028,0.998,1,0,18.86,-15.938,7.065,-7.088,-0.17,0.13,0.095,Random,N/A
0.49,-0.03,0.52,-0.01,0.52,179.188,0.134,1.499,-0.075,0.011,0.997,1,0,10.51,-8.186,6.538,1.244,-0.17,0.13,0.095,Random,N/A
0.5,-0.03,0.52,0,0.52,179.222,0.094,1.668,-0.094,0.004,0.996,1,0,8.97,-0.481,3.723,8.286,-0.17,0.13,0.095,Random,N/A
0.51,-0.03,0.5,-0.01,0.51,179.322,0.12,1.812,-0.109,0.005,0.994,1,0,15.78,7.599,2.525,13.741,-0.17,0.13,0.095,Random,N/A
0.52,-0.03,0.49,-0.01,0.49,179.472,0.23,1.959,-0.102,0.007,0.995,1,0,25.02,16.533,6.783,17.693,-0.17,0.13,0.095,Random,N/A
0.53,-0.05,0.49,-0.01,0.49,179.655,0.434,2.154,-0.062,0.029,0.998,1,0,33.53,25.429,9.911,19.684,-0.17,0.13,0.095,Random,N/A
0.54,-0.04,0.48,-0.03,0.49,179.858,0.824,2.254,-0.033,0.077,0.996,1,0,42.1,36.667,-3.723,20.515,-0.17,0.13,0.095,Random,N/A
0.55,-0.04,0.47,-0.04,0.47,180.071,1.351,2.17,-0.036,0.034,0.999,1,0,53.95,48.309,-10.872,21.561,-0.17,0.13,0.095,Random,N/A
0.56,-0.04,0.46,-0.03,0.47,180.274,1.84,2.071,-0.048,0.016,0.999,1,0,55.47,52.292,-6.592,17.479,-0.17,0.13,0.095,Random,N/A
0.57,-0.04,0.47,-0.03,0.47,180.424,2.371,2.093,-0.048,0.03,0.998,1,0,48.67,47.745,-0.999,9.697,-0.17,0.13,0.095,Random,N/A
0.58,-0.04,0.47,-0.03,0.48,180.501,2.738,2.133,-0.014,-0.052,0.999,1,0,39.33,39.101,3.647,3.014,-0.197,0.135,0.083,Random,N/A
0.59,-0.04,0.49,-0.02,0.49,180.52,2.999,2.136,-0.004,-0.091,0.996,1,0,29.18,29.213,0.221,0.885,-0.197,0.135,0.083,Random,N/A
0.6,-0.04,0.49,-0.02,0.49,180.528,3.159,2.109,-0.009,-0.082,0.997,1,0,19.39,19.043,1.488,3.7,-0.197,0.135,0.083,Random,N/A
0.61,-0.02,0.49,-0.03,0.49,180.572,3.217,2.114,-0.023,-0.036,0.999,1,0,15.91,8.339,9.392,9.995,-0.197,0.135,0.083,Random,N/A
0.62,-0.03,0.49,-0.04,0.49,180.689,3.171,2.202,-0.047,0.009,0.999,1,0,24.39,-1.595,16.441,18.127,-0.197,0.135,0.083,Random,N/A
0.63,-0.02,0.47,-0.05,0.47,180.889,3.043,2.411,-0.071,0.047,0.996,1,0,37.29,-8.163,27.13,24.437,-0.197,0.135,0.083,Random,N/A
0.64,-0.02,0.48,-0.06,0.48,181.151,2.936,2.803,-0.242,0.003,0.97,1,0,39.66,-0.916,31.616,24.155,-0.197,0.135,0.083,Random,N/A
0.65,-0.04,0.49,-0.06,0.49,181.387,2.981,3.216,-0.143,0.142,0.98,1,0,43.41,16.655,38.803,10.597,-0.197,0.135,0.083,Random,N/A
0.66,-0.05,0.49,-0.07,0.49,181.477,3.263,3.698,-0.123,0.098,0.988,1,0,56.79,29.839,46.974,-11.696,-0.197,0.135,0.083,Random,N/A
0.67,-0.06,0.48,-0.07,0.49,181.345,3.633,4.276,-0.193,0.086,0.977,1,0,72.87,46.288,44.708,-34.264,-0.197,0.135,0.083,Random,N/A
0.68,-0.05,0.48,-0.07,0.49,180.99,4.126,4.833,-0.263,0.12,0.957,1,0,87.4,63.362,28.519,-53.017,-0.197,0.135,0.083,Random,N/A
0.69,-0.06,0.47,-0.06,0.48,180.46,4.781,5.228,-0.334,0.184,0.924,1,0,100.51,81.81,6.966,-57.945,-0.197,0.135,0.083,Random,N/A
0.7,-0.06,0.47,-0.05,0.47,179.798,5.804,5.447,-0.233,0.129,0.964,1,0,108.34,96.695,0.443,-48.843,-0.206,0.144,0.07,Random,N/A
0.71,-0.04,0.45,-0.07,0.46,179.34,6.761,5.661,-0.17,0.141,0.975,1,0,109.46,101.036,13.367,-39.963,-0.206,0.144,0.07,Random,N/A
0.72,-0.03,0.45,-0.09,0.46,179.001,7.81,5.914,-0.079,0.174,0.981,1,0,103.7,99.03,12.756,-28.099,-0.206,0.144,0.07,Random,N/A
0.73,-0.03,0.44,-0.08,0.45,178.78,8.825,5.985,-0.03,0.148,0.988,1,0,93.22,91.278,10.612,-15.862,-0.206,0.144,0.07,Random,N/A
0.74,-0.03,0.44,-0.08,0.45,178.672,9.643,5.991,-0.012,0.108,0.994,1,0,79.74,79.765,0.931,-1.358,-0.206,0.144,0.07,Random,N/A
0.75,-0.03,0.45,-0.07,0.45,178.691,10.353,5.793,-0.014,0.19,0.982,1,0,75.16,69.992,-24.345,12.68,-0.206,0.144,0.07,Random,N/A
0.76,-0.03,0.45,-0.07,0.46,178.765,11.061,5.235,0.025,0.235,0.972,1,0,97.11,64.827,-69.527,19.753,-0.206,0.144,0.07,Random,N/A
0.77,-0.01,0.45,-0.06,0.45,178.76,11.754,4.188,0.072,0.215,0.974,1,0,166.8,70.976,-150.528,10.391,-0.206,0.144,0.07,Random,N/A
0.78,0,0.46,-0.07,0.46,178.512,12.463,2.518,0.098,0.169,0.981,1,0,192.74,78.522,-175.926,2.945,-0.206,0.144,0.07,Random,N/A
0.79,0.01,0.45,-0.07,0.46,178.141,13.201,0.686,0.112,0.167,0.98,1,0,189.96,79.865,-172.272,2.228,-0.206,0.144,0.07,Random,N/A
0.8,0.01,0.46,-0.08,0.47,177.773,13.936,-1.051,0.094,0.186,0.978,1,0,159.51,75.043,-140.633,4.089,-0.206,0.144,0.07,Random,N/A
0.81,0,0.47,-0.1,0.48,177.492,14.595,-2.372,-0.003,0.203,0.979,1,0,107.73,69.054,-82.634,0.679,-0.206,0.144,0.07,Random,N/A
0.82,-0.01,0.47,-0.12,0.49,177.263,15.34,-3.089,-0.063,0.264,0.963,1,0,77.67,66.696,-39.33,-5.936,-0.251,0.106,0.027,Random,N/A
0.83,0,0.45,-0.12,0.46,177.17,15.753,-3.197,-0.066,0.293,0.954,1,0,71.58,68.626,-18.417,-8.69,-0.251,0.106,0.027,Random,N/A
0.84,0,0.43,-0.12,0.44,177.05,16.486,-3.156,-0.035,0.325,0.945,1,0,81.24,77.4,21.919,-11.711,-0.251,0.106,0.027,Random,N/A
0.85,-0.01,0.41,-0.14,0.44,177.013,17.34,-2.751,0.03,0.345,0.938,1,0,103.55,89.462,50.362,-13.985,-0.251,0.106,0.027,Random,N/A
0.86,0,0.41,-0.14,0.43,177.031,18.36,-2.197,0.096,0.37,0.924,1,0,118.71,100.418,61.127,-16.945,-0.251,0.106,0.027,Random,N/A
0.87,0.02,0.4,-0.17,0.43,177.065,19.447,-1.648,0.142,0.376,0.916,1,0,124.82,108.376,59.952,-16.029,-0.251,0.106,0.027,Random,N/A
0.88,0.02,0.4,-0.17,0.44,177.115,20.583,-1.173,0.174,0.385,0.906,1,0,121.51,113.968,41.1,-10.094,-0.251,0.106,0.027,Random,N/A
0.89,0.02,0.41,-0.18,0.45,177.17,21.738,-0.902,0.132,0.369,0.92,1,0,112.33,109.482,25.307,-2.19,-0.251,0.106,0.027,Random,N/A
0.9,0.03,0.44,-0.19,0.48,177.247,22.801,-0.804,0.086,0.331,0.94,1,0,103.29,102.463,12.527,5.058,-0.251,0.106,0.027,Random,N/A
0.91,0.04,0.45,-0.19,0.49,177.35,23.739,-0.804,0.069,0.323,0.944,1,0,97.18,96.169,9.712,10.651,-0.251,0.106,0.027,Random,N/A
0.92,0.05,0.45,-0.2,0.5,177.492,24.57,-0.814,0.038,0.36,0.932,1,0,79.92,78.453,7.645,13.603,-0.251,0.106,0.027,Random,N/A
0.93,0.06,0.45,-0.2,0.5,177.652,25.221,-0.846,0.033,0.375,0.926,1,0,67.55,65.025,8.858,16.327,-0.251,0.106,0.027,Random,N/A
0.94,0.08,0.47,-0.19,0.51,177.892,25.867,-0.877,0.06,0.402,0.914,1,0,63.61,59.784,9.308,19.905,-0.3,0.112,0.008,Random,N/A
0.95,0.07,0.47,-0.2,0.52,178.122,26.319,-1.008,0.042,0.447,0.894,1,0,51.67,45.662,5.386,23.781,-0.3,0.112,0.008,Random,N/A
0.96,0.06,0.48,-0.2,0.53,178.367,26.765,-1.199,0.041,0.46,0.887,1,0,47.74,38.261,1.465,28.679,-0.3,0.112,0.008,Random,N/A
0.97,0.05,0.49,-0.2,0.53,178.636,27.2,-1.404,0.017,0.474,0.88,1,0,48.3,37.025,2.556,31.075,-0.3,0.112,0.008,Random,N/A
0.98,0.03,0.49,-0.21,0.54,178.918,27.644,-1.456,-0.029,0.492,0.87,1,0,46.23,37.01,2.8,27.725,-0.3,0.112,0.008,Random,N/A
0.99,0,0.5,-0.22,0.54,179.163,28.056,-1.452,-0.061,0.49,0.87,1,0,43.28,38.139,3.105,20.424,-0.3,0.112,0.008,Random,N/A
1,-0.01,0.51,-0.21,0.55,179.327,28.447,-1.426,-0.085,0.47,0.879,1,0,41.8,36.873,-15.9,11.711,-0.3,0.112,0.008,Random,N/A
1.01,-0.02,0.53,-0.22,0.57,179.332,28.82,-1.509,-0.064,0.519,0.853,1,0,32.47,30.281,-11.566,2.136,-0.3,0.112,0.008,Random,N/A
1.02,-0.04,0.51,-0.23,0.56,179.292,29.157,-1.494,-0.067,0.514,0.855,1,0,27.53,26.947,-5.081,-2.609,-0.3,0.112,0.008,Random,N/A
1.03,-0.04,0.49,-0.26,0.56,179.233,29.464,-1.419,-0.023,0.507,0.862,1,0,28.08,26.207,-7.774,-6.378,-0.3,0.112,0.008,Random,N/A
1.04,-0.05,0.49,-0.25,0.55,179.135,29.786,-1.366,0.013,0.513,0.858,1,0,25.95,24.986,-1.862,-6.79,-0.3,0.112,0.008,Random,N/A
1.05,-0.04,0.49,-0.24,0.54,179.086,30.108,-1.334,0.042,0.509,0.86,1,0,25.26,22.148,12.283,-0.671,-0.3,0.112,0.008,Random,N/A
1.06,-0.04,0.49,-0.25,0.55,179.166,30.335,-1.325,0.064,0.497,0.865,1,0,26.2,16.914,18.478,8.095,-0.3,0.112,0.008,Random,N/A
1.07,-0.03,0.49,-0.25,0.55,179.375,30.507,-1.339,0.078,0.521,0.85,1,0,22.54,10.521,12.527,15.709,-0.314,0.101,0.011,Random,N/A
1.08,-0.03,0.5,-0.26,0.56,179.494,30.586,-1.398,0.077,0.531,0.844,1,0,21.74,7.523,7.095,19.272,-0.314,0.101,0.011,Random,N/A
1.09,-0.01,0.5,-0.27,0.57,179.692,30.703,-1.557,0.07,0.553,0.83,1,0,26.68,2.869,-5.92,25.94,-0.314,0.101,0.011,Random,N/A
1.1,-0.01,0.5,-0.26,0.56,179.876,30.807,-1.834,0.067,0.573,0.817,1,0,37.31,2.365,-19.775,31.601,-0.314,0.101,0.011,Random,N/A
1.11,0.01,0.48,-0.26,0.55,180.039,30.927,-2.226,0.064,0.579,0.812,1,0,43.55,7.004,-25.246,34.836,-0.314,0.101,0.011,Random,N/A
1.12,0.01,0.48,-0.27,0.56,180.209,31.1,-2.641,0.041,0.567,0.823,1,0,42.16,12.726,-19.043,35.461,-0.314,0.101,0.011,Random,N/A
1.13,0.02,0.47,-0.28,0.55,180.415,31.321,-2.943,-0.001,0.544,0.839,1,0,41.19,16.792,-13.573,35.164,-0.314,0.101,0.011,Random,N/A
1.14,0.01,0.48,-0.29,0.56,180.643,31.515,-3.119,-0.015,0.514,0.858,1,0,33.8,16.769,-3.609,29.236,-0.314,0.101,0.011,Random,N/A
1.15,0.02,0.49,-0.29,0.57,180.863,31.648,-3.172,-0.039,0.508,0.86,1,0,24.75,15.099,-0.305,19.737,-0.314,0.101,0.011,Random,N/A
1.16,0,0.49,-0.28,0.56,181.017,31.763,-3.152,-0.031,0.513,0.858,1,0,16.65,12.436,4.921,10.124,-0.314,0.101,0.011,Random,N/A
1.17,-0.01,0.48,-0.29,0.56,181.121,31.855,-3.029,-0.005,0.524,0.852,1,0,14.66,9.048,11.604,1.259,-0.314,0.101,0.011,Random,N/A
1.18,-0.01,0.47,-0.32,0.57,181.185,31.94,-2.81,0.032,0.547,0.837,1,0,17.94,7.294,15.831,-4.517,-0.314,0.101,0.011,Random,N/A
1.19,-0.02,0.45,-0.33,0.56,181.23,32.135,-2.585,0.072,0.563,0.823,1,0,19.54,7.973,16.891,-5.959,-0.32,0.092,-0.005,Random,N/A
1.2,-0.02,0.45,-0.31,0.54,181.281,32.301,-2.488,0.095,0.557,0.825,1,0,22.6,11.574,19.516,-0.572,-0.32,0.092,-0.005,Random,N/A
1.21,-0.01,0.44,-0.31,0.54,181.393,32.461,-2.423,0.095,0.543,0.834,1,0,26.25,13.268,21.843,6.508,-0.32,0.092,-0.005,Random,N/A
1.22,0,0.45,-0.31,0.54,181.573,32.609,-2.394,0.068,0.545,0.836,1,0,27.87,13.763,20.897,12.573,-0.32,0.092,-0.005,Random,N/A
1.23,-0.01,0.46,-0.31,0.55,181.794,32.78,-2.32,0,0.554,0.833,1,0,28.3,13.367,19.753,15.495,-0.32,0.092,-0.005,Random,N/A
1.24,-0.01,0.45,-0.29,0.54,182.024,32.941,-2.136,-0.042,0.562,0.826,1,0,23.68,12.672,15.205,13.245,-0.32,0.092,-0.005,Random,N/A
1.25,-0.01,0.44,-0.3,0.53,182.199,33.091,-1.975,-0.071,0.553,0.831,1,0,18.42,13.985,10.124,6.744,-0.32,0.092,-0.005,Random,N/A
1.26,-0.01,0.43,-0.3,0.53,182.295,33.232,-1.804,-0.088,0.512,0.854,1,0,20.55,15.923,12.985,-1.862,-0.32,0.092,-0.005,Random,N/A
1.27,-0.01,0.43,-0.3,0.52,182.349,33.346,-1.559,-0.094,0.452,0.887,1,0,29.33,16.846,21.866,-10.094,-0.32,0.092,-0.005,Random,N/A
1.28,-0.01,0.42,-0.29,0.51,182.379,33.421,-1.307,-0.078,0.494,0.866,1,0,32.51,16.335,24.361,-14.13,-0.32,0.092,-0.005,Random,N/A
1.29,-0.01,0.42,-0.29,0.51,182.389,33.533,-0.905,-0.09,0.539,0.837,1,0,40.45,13.458,31.776,-21.164,-0.32,0.092,-0.005,Random,N/A
1.3,-0.01,0.43,-0.27,0.51,182.384,33.646,-0.427,-0.089,0.41,0.908,1,0,34.88,27.885,10.147,-18.341,-0.32,0.092,-0.005,Random,N/A
1.31,-0.02,0.43,-0.28,0.51,182.139,33.968,-0.407,0.059,0.553,0.831,1,0,70.91,45.364,-53.032,-12.253,-0.314,0.094,-0.02,Random,N/A
1.32,-0.03,0.44,-0.27,0.52,181.875,34.329,-0.589,0.036,0.703,0.711,1,0,25.19,16.273,3.227,-18.898,-0.314,0.094,-0.02,Random,N/A
1.33,-0.03,0.43,-0.28,0.52,181.732,34.577,-0.476,0.068,0.639,0.766,1,0,20.03,8.27,4.173,-17.693,-0.314,0.094,-0.02,Random,N/A
1.34,-0.03,0.44,-0.28,0.52,181.623,34.709,-0.414,0.09,0.544,0.834,1,0,14.6,2.113,6.683,-12.764,-0.314,0.094,-0.02,Random,N/A
1.35,-0.03,0.43,-0.29,0.52,181.553,34.699,-0.423,0.124,0.573,0.81,1,0,8.69,2.014,-6.599,-5.074,-0.314,0.094,-0.02,Random,N/A
1.36,-0.01,0.42,-0.28,0.5,181.488,34.723,-0.535,0.127,0.59,0.798,1,0,7.93,0.87,-7.782,-0.351,-0.314,0.094,-0.02,Random,N/A
1.37,0.01,0.43,-0.29,0.52,181.467,34.753,-0.698,0.11,0.586,0.803,1,0,9.64,-3.197,3.304,8.598,-0.314,0.094,-0.02,Random,N/A
1.38,0.01,0.44,-0.27,0.52,181.571,34.735,-0.839,0.082,0.564,0.821,1,0,17.42,-5.432,1.137,16.609,-0.314,0.094,-0.02,Random,N/A
1.39,0.03,0.43,-0.26,0.5,181.715,34.658,-1.056,0.042,0.555,0.831,1,0,24.4,-8.827,-4.379,22.392,-0.314,0.094,-0.02,Random,N/A
1.4,0.03,0.42,-0.26,0.5,181.878,34.48,-1.282,0.005,0.563,0.827,1,0,27.86,-12.688,-4.562,24.445,-0.314,0.094,-0.02,Random,N/A
1.41,0.04,0.43,-0.26,0.5,182.053,34.347,-1.346,-0.028,0.587,0.809,1,0,27.53,-14.732,-3.029,23.125,-0.314,0.094,-0.02,Random,N/A
1.42,0.03,0.41,-0.26,0.48,182.223,34.251,-1.398,-0.057,0.601,0.797,1,0,24.01,-12.581,-0.008,20.531,-0.314,0.094,-0.02,Random,N/A
1.43,0.03,0.4,-0.25,0.47,182.394,34.185,-1.4,-0.087,0.591,0.802,1,0,20.58,-6.737,9.506,17.097,-0.314,0.094,-0.02,Random,N/A
1.44,0.03,0.39,-0.24,0.46,182.634,34.158,-1.249,-0.082,0.57,0.818,1,0,27.71,6.989,26.009,7.004,-0.313,0.07,-0.012,Random,N/A
1.45,0.04,0.38,-0.22,0.44,182.826,34.272,-0.934,-0.051,0.584,0.81,1,0,33.17,16.602,28.824,-0.282,-0.313,0.07,-0.012,Random,N/A
1.46,0.03,0.37,-0.21,0.43,182.964,34.517,-0.603,-0.013,0.596,0.803,1,0,33.65,24.017,23.163,-4.921,-0.313,0.07,-0.012,Random,N/A
1.47,0.03,0.37,-0.22,0.43,183.042,34.858,-0.372,0.037,0.576,0.817,1,0,32.8,28.702,15.137,-5.196,-0.313,0.07,-0.012,Random,N/A
1.48,0.02,0.38,-0.21,0.44,183.08,35.146,-0.348,0.083,0.544,0.835,1,0,30.64,30.258,5.104,-0.74,-0.313,0.07,-0.012,Random,N/A
1.49,0.01,0.38,-0.22,0.44,183.097,35.402,-0.433,0.066,0.553,0.831,1,0,31.18,29.205,-9.117,6.165,-0.313,0.07,-0.012,Random,N/A
1.5,0.01,0.39,-0.22,0.45,183.094,35.592,-0.598,0.056,0.561,0.826,1,0,34.19,27.954,-16.808,10.33,-0.313,0.07,-0.012,Random,N/A
1.51,0.01,0.39,-0.23,0.46,183.082,35.813,-0.914,0.047,0.574,0.818,1,0,36.66,24.712,-21.5,16.51,-0.313,0.07,-0.012,Random,N/A
1.52,0,0.39,-0.22,0.45,183.094,36.004,-1.286,0.012,0.59,0.808,1,0,36.55,22.461,-22.354,18.257,-0.313,0.07,-0.012,Random,N/A
1.53,0,0.38,-0.2,0.43,183.103,36.24,-1.467,-0.014,0.591,0.806,1,0,37.82,22.568,-24.757,17.578,-0.313,0.07,-0.012,Random,N/A
1.54,0.01,0.38,-0.2,0.43,183.097,36.467,-1.646,-0.027,0.591,0.806,1,0,33.25,24.414,-17.929,13.771,-0.313,0.07,-0.012,Random,N/A
1.55,0.01,0.4,-0.2,0.44,183.105,36.701,-1.734,-0.022,0.576,0.817,1,0,28.14,26.314,-6.287,7.904,-0.313,0.07,-0.012,Random,N/A
1.56,0.01,0.41,-0.21,0.46,183.142,36.94,-1.713,-0.006,0.559,0.829,1,0,25.15,24.208,7.057,0.214,-0.331,0.088,-0.036,Random,N/A
