Time,ForceX,ForceY,ForceZ,ForceRez,YawG,PitchG,RollG,AccelX,AccelY,AccelZ,AccRMS,RST,GyroRMS,,,,,,,Label,Technique
0.52,0.09,-0.1,-0.02,0.14,-67.29,20.73,8.86,0.15,0.35,0.92,1,0,45.97,,,,,,,Random,N/A
0.53,0.07,-0.03,-0.06,0.1,-68.57,20.83,4.82,0.08,0.36,0.93,1,0,54.19,,,,,,,Random,N/A
0.54,0.06,0,-0.15,0.16,-68.23,21.61,2.58,0.05,0.37,0.93,1,0,71.44,,,,,,,Random,N/A
0.55,0.06,-0.04,-0.11,0.13,-67.76,22.23,0.59,0.01,0.38,0.93,1,0,82.66,,,,,,,Random,N/A
0.56,0.02,-0.04,-0.15,0.15,-68.3,21.67,-1.03,-0.02,0.37,0.93,1,0,89.42,,,,,,,Random,N/A
0.57,0.07,-0.03,-0.14,0.16,-70.62,19.19,-2.6,-0.05,0.33,0.94,1,0,92.02,,,,,,,Random,N/A
0.58,0.05,0.01,-0.14,0.15,-70.15,19.77,-1.69,-0.03,0.34,0.94,1,0,93.25,,,,,,,Random,N/A
0.59,0.05,0.04,-0.1,0.12,-69.87,20.07,-1.54,-0.03,0.34,0.94,1,0,93.09,,,,,,,Random,N/A
0.6,0.03,0,-0.15,0.15,-69.63,20.36,-0.55,-0.01,0.35,0.94,1,0,88.69,,,,,,,Random,N/A
0.61,0.04,0.02,-0.07,0.09,-69.94,20.04,-0.71,-0.01,0.34,0.94,1,0,76.62,,,,,,,Random,N/A
0.62,0.05,-0.01,-0.07,0.09,-72.24,17.74,-0.87,-0.02,0.3,0.95,1,0,65.5,,,,,,,Random,N/A
0.63,0.03,0.03,-0.15,0.16,-70.1,19.88,-0.93,-0.02,0.34,0.94,1,0,63.87,,,,,,,Random,N/A
0.64,0,0,-0.2,0.2,-68.03,21.87,-1.98,-0.03,0.37,0.93,1,0,47.28,,,,,,,Random,N/A
0.65,0.01,0,-0.25,0.26,-65.58,24.33,-2,-0.03,0.41,0.91,1,0,39.68,,,,,,,Random,N/A
0.66,0.04,0,-0.33,0.33,-63.32,26.56,-2.32,-0.04,0.45,0.89,1,0,36.27,,,,,,,Random,N/A
0.67,0.05,-0.02,-0.38,0.38,-61.79,28.04,-2.9,-0.05,0.47,0.88,1,0,36.54,,,,,,,Random,N/A
0.68,0.07,-0.01,-0.31,0.32,-61.26,28.64,-2.1,-0.04,0.48,0.88,1,0,39.83,,,,,,,Random,N/A
0.69,0.01,-0.05,-0.36,0.36,-59.67,30.26,-1.97,-0.03,0.5,0.86,1,0,43.9,,,,,,,Random,N/A
0.7,0.01,-0.06,-0.44,0.44,-60.34,29.49,-2.87,-0.05,0.49,0.87,1,0,45.29,,,,,,,Random,N/A
0.71,0.06,-0.05,-0.49,0.5,-59.23,30.62,-2.81,-0.05,0.51,0.86,1,0,48.13,,,,,,,Random,N/A
0.72,0.11,-0.02,-0.43,0.44,-60.84,28.95,-3.22,-0.06,0.48,0.87,1,0,45.12,,,,,,,Random,N/A
0.73,0.08,-0.03,-0.48,0.49,-61.81,27.84,-4.09,-0.07,0.47,0.88,1,0,42.63,,,,,,,Random,N/A
0.74,0.07,-0.07,-0.43,0.44,-60.11,29.53,-4.24,-0.07,0.49,0.87,1,0,38,,,,,,,Random,N/A
0.75,0.02,-0.04,-0.35,0.35,-59.34,30.14,-5.12,-0.09,0.5,0.86,1,0,32.68,,,,,,,Random,N/A
0.76,-0.01,-0.04,-0.36,0.36,-58.61,30.74,-5.74,-0.1,0.51,0.85,1,0,29.46,,,,,,,Random,N/A
0.77,0.02,-0.02,-0.42,0.42,-57.03,32.14,-6.59,-0.11,0.53,0.84,1,0,29.38,,,,,,,Random,N/A
0.78,0.06,-0.01,-0.36,0.36,-56.49,32.63,-6.82,-0.12,0.54,0.83,1,0,30.48,,,,,,,Random,N/A
0.79,0.03,0,-0.22,0.22,-53.91,35.18,-7.06,-0.12,0.58,0.81,1,0,38.67,,,,,,,Random,N/A
0.8,0.08,-0.02,-0.29,0.3,-52.73,36.46,-6.71,-0.12,0.59,0.8,1,0,43.79,,,,,,,Random,N/A
0.81,0.02,-0.02,-0.25,0.26,-50.88,38.59,-5.46,-0.1,0.62,0.78,1,0,46.23,,,,,,,Random,N/A
0.82,0.06,-0.04,-0.28,0.29,-48.85,40.8,-4.49,-0.08,0.65,0.75,1,0,49.08,,,,,,,Random,N/A
0.83,0.03,-0.05,-0.32,0.33,-46.99,42.78,-3.56,-0.06,0.68,0.73,1,0,50.42,,,,,,,Random,N/A
0.84,0.06,-0.06,-0.35,0.36,-47.28,42.55,-3.19,-0.06,0.68,0.73,1,0,51.36,,,,,,,Random,N/A
0.85,0.08,-0.08,-0.26,0.28,-45.02,44.72,-3.84,-0.07,0.7,0.71,1,0,56.35,,,,,,,Random,N/A
0.86,0.05,-0.1,-0.24,0.27,-50.54,39.05,-4.78,-0.08,0.63,0.77,1,0,57.06,,,,,,,Random,N/A
0.87,0.08,-0.13,-0.2,0.25,-55.45,34.1,-4.92,-0.09,0.56,0.82,1,0,52.63,,,,,,,Random,N/A
0.88,0.01,-0.18,-0.08,0.2,-58.17,31.41,-4.65,-0.08,0.52,0.85,1,0,41.1,,,,,,,Random,N/A
0.89,0.04,-0.22,-0.13,0.26,-58.96,30.76,-3.78,-0.07,0.51,0.86,1,0,25.58,,,,,,,JStroke,Correct
0.9,-0.02,-0.24,-0.15,0.28,-56.92,32.86,-3.39,-0.06,0.54,0.84,1,0,11.93,,,,,,,JStroke,Correct
0.91,0.03,-0.29,-0.12,0.31,-54.27,35.45,-3.87,-0.07,0.58,0.81,1,0,5.74,,,,,,,JStroke,Correct
0.92,0.08,-0.34,-0.08,0.36,-51.56,38.02,-4.85,-0.08,0.62,0.78,1,0,4.56,,,,,,,JStroke,Correct
0.93,0.09,-0.39,-0.09,0.41,-49.4,39.99,-5.9,-0.1,0.64,0.76,1,0,4.04,,,,,,,JStroke,Correct
0.94,0.14,-0.45,0.04,0.47,-48.84,40.38,-6.66,-0.12,0.65,0.75,1,0,7.35,,,,,,,JStroke,Correct
0.95,0.1,-0.48,-0.02,0.49,-50.02,39.3,-6.2,-0.11,0.63,0.77,1,0,11.45,,,,,,,JStroke,Correct
0.96,0.08,-0.49,-0.06,0.5,-51.62,37.86,-5.34,-0.09,0.61,0.78,1,0,14.48,,,,,,,JStroke,Correct
0.97,0.12,-0.53,0.04,0.55,-54,35.71,-4,-0.07,0.58,0.81,1,0,15.63,,,,,,,JStroke,Correct
0.98,0.11,-0.56,0.07,0.58,-53.46,36.29,-3.65,-0.06,0.59,0.8,1,0,16.58,,,,,,,JStroke,Correct
0.99,0.08,-0.6,0.06,0.6,-55.2,34.6,-3.29,-0.06,0.57,0.82,1,0,14.5,,,,,,,JStroke,Correct
1,0.04,-0.63,0.1,0.63,-54.21,35.55,-3.61,-0.06,0.58,0.81,1,0,13.49,,,,,,,JStroke,Correct
1.01,0,-0.67,0.08,0.67,-53.82,35.74,-4.86,-0.08,0.58,0.81,1,0,12.45,,,,,,,JStroke,Correct
1.02,-0.03,-0.73,0.05,0.74,-53.13,36.24,-5.88,-0.1,0.59,0.8,1,0,12.37,,,,,,,JStroke,Correct
1.03,-0.05,-0.83,0.04,0.83,-52.26,37.04,-6.25,-0.11,0.6,0.79,1,0,13.45,,,,,,,JStroke,Correct
1.04,0.02,-0.86,0.13,0.87,-51.44,37.8,-6.52,-0.11,0.61,0.78,1,0,16.09,,,,,,,JStroke,Correct
1.05,0.02,-0.88,0.21,0.9,-50.93,38.34,-6.38,-0.11,0.62,0.78,1,0,19.02,,,,,,,JStroke,Correct
1.06,0.04,-0.93,0.27,0.97,-50.48,38.78,-6.47,-0.11,0.63,0.77,1,0,21.72,,,,,,,JStroke,Correct
1.07,0.04,-0.95,0.28,0.99,-50.76,38.56,-6.19,-0.11,0.62,0.77,1,0,23.8,,,,,,,JStroke,Correct
1.08,0.05,-0.99,0.26,1.03,-51.31,38.06,-5.95,-0.1,0.62,0.78,1,0,25.41,,,,,,,JStroke,Correct
1.09,0.15,-1.03,0.27,1.08,-51.45,37.95,-5.78,-0.1,0.62,0.78,1,0,25.99,,,,,,,JStroke,Correct
1.1,0.15,-1.06,0.3,1.11,-51.33,37.99,-6.2,-0.11,0.62,0.78,1,0,26.1,,,,,,,JStroke,Correct
1.11,0.17,-1.11,0.36,1.18,-50.87,38.3,-6.85,-0.12,0.62,0.78,1,0,25.84,,,,,,,JStroke,Correct
1.12,0.16,-1.18,0.38,1.24,-49.84,39.08,-7.8,-0.14,0.63,0.76,1,0,23.89,,,,,,,JStroke,Correct
1.13,0.19,-1.26,0.38,1.32,-49.47,39.37,-8.11,-0.14,0.63,0.76,1,0,23.27,,,,,,,JStroke,Correct
1.14,0.22,-1.29,0.38,1.37,-49.89,39.01,-7.88,-0.14,0.63,0.76,1,0,24.79,,,,,,,JStroke,Correct
1.15,0.24,-1.34,0.45,1.43,-50.03,38.94,-7.63,-0.13,0.63,0.77,1,0,25.85,,,,,,,JStroke,Correct
1.16,0.24,-1.37,0.5,1.48,-50.3,38.71,-7.48,-0.13,0.63,0.77,1,0,26.18,,,,,,,JStroke,Correct
1.17,0.22,-1.44,0.66,1.6,-50.34,38.69,-7.4,-0.13,0.63,0.77,1,0,25.94,,,,,,,JStroke,Correct
1.18,0.22,-1.45,0.73,1.64,-50.47,38.52,-7.57,-0.13,0.62,0.77,1,0,24.81,,,,,,,JStroke,Correct
1.19,0.23,-1.48,0.8,1.7,-50.39,38.55,-7.75,-0.13,0.62,0.77,1,0,23.95,,,,,,,JStroke,Correct
1.2,0.24,-1.54,0.85,1.78,-49.97,39.03,-7.54,-0.13,0.63,0.77,1,0,24.04,,,,,,,JStroke,Correct
1.21,0.18,-1.61,0.91,1.86,-49.63,39.46,-7.17,-0.12,0.64,0.76,1,0,24.89,,,,,,,JStroke,Correct
1.22,0.19,-1.7,1.04,2,-49.76,39.42,-6.83,-0.12,0.64,0.76,1,0,25.77,,,,,,,JStroke,Correct
1.23,0.25,-1.81,1.19,2.18,-49.66,39.46,-7.06,-0.12,0.64,0.76,1,0,26.78,,,,,,,JStroke,Correct
1.24,0.38,-1.89,1.33,2.34,-49.38,39.54,-7.84,-0.14,0.64,0.76,1,0,26.74,,,,,,,JStroke,Correct
1.25,0.35,-1.99,1.39,2.45,-49.15,39.73,-7.99,-0.14,0.64,0.76,1,0,24.85,,,,,,,JStroke,Correct
1.26,0.41,-2.12,1.42,2.58,-48.85,40.02,-8.02,-0.14,0.64,0.75,1,0,22.56,,,,,,,JStroke,Correct
1.27,0.38,-2.16,1.54,2.68,-48.41,40.25,-8.74,-0.15,0.65,0.75,1,0,21.27,,,,,,,JStroke,Correct
1.28,0.45,-2.2,1.6,2.76,-47.17,41.73,-7.94,-0.14,0.67,0.73,1,0,20.17,,,,,,,JStroke,Correct
1.29,0.53,-2.22,1.71,2.85,-46.84,41.96,-8.29,-0.14,0.67,0.73,1,0,19.44,,,,,,,JStroke,Correct
1.3,0.54,-2.28,1.87,3,-47.01,42,-7.56,-0.13,0.67,0.73,1,0,18.85,,,,,,,JStroke,Correct
1.31,0.52,-2.32,1.93,3.06,-47.69,41.45,-7.02,-0.12,0.66,0.74,1,0,18.65,,,,,,,JStroke,Correct
1.32,0.58,-2.39,2.01,3.17,-47.51,41.61,-7.11,-0.12,0.66,0.74,1,0,16.71,,,,,,,JStroke,Correct
1.33,0.65,-2.38,2.13,3.26,-47.21,41.81,-7.48,-0.13,0.67,0.73,1,0,13.25,,,,,,,JStroke,Correct
1.34,0.66,-2.37,2.29,3.36,-46,42.91,-7.92,-0.14,0.68,0.72,1,0,9.66,,,,,,,JStroke,Correct
1.35,0.76,-2.44,2.38,3.49,-45.57,43.28,-8.14,-0.14,0.69,0.71,1,0,9.16,,,,,,,JStroke,Correct
1.36,0.73,-2.47,2.48,3.58,-45.32,43.56,-8.04,-0.14,0.69,0.71,1,0,10.11,,,,,,,JStroke,Correct
1.37,0.74,-2.55,2.54,3.67,-44.63,44.23,-8.1,-0.14,0.7,0.7,1,0,13.68,,,,,,,JStroke,Correct
1.38,0.78,-2.55,2.56,3.7,-44.43,44.48,-7.94,-0.14,0.7,0.7,1,0,18.65,,,,,,,JStroke,Correct
1.39,0.8,-2.61,2.66,3.81,-44.92,44.08,-7.57,-0.13,0.7,0.71,1,0,25.51,,,,,,,JStroke,Correct
1.4,0.8,-2.66,2.8,3.94,-45.2,43.83,-7.47,-0.13,0.69,0.71,1,0,34.64,,,,,,,JStroke,Correct
1.41,0.79,-2.71,2.92,4.06,-44.41,44.64,-7.38,-0.13,0.7,0.7,1,0,41.08,,,,,,,JStroke,Correct
1.42,0.76,-2.78,3.08,4.22,-44.33,44.74,-7.31,-0.13,0.7,0.7,1,0,46.83,,,,,,,JStroke,Correct
1.43,0.68,-2.84,3.16,4.3,-44.39,44.72,-7.16,-0.12,0.7,0.7,1,0,54.29,,,,,,,JStroke,Correct
1.44,0.61,-2.9,3.14,4.32,-44.3,44.8,-7.16,-0.12,0.7,0.7,1,0,60.87,,,,,,,JStroke,Correct
1.45,0.55,-2.94,3.21,4.39,-45.38,43.75,-7.08,-0.12,0.69,0.71,1,0,64.14,,,,,,,JStroke,Correct
1.46,0.46,-2.98,3.3,4.47,-48.31,40.78,-7.2,-0.13,0.65,0.75,1,0,64.58,,,,,,,JStroke,Correct
1.47,0.4,-3,3.49,4.62,-47.37,41.79,-6.93,-0.12,0.67,0.74,1,0,63.86,,,,,,,JStroke,Correct
1.48,0.28,-3.02,3.43,4.58,-45.27,43.89,-6.98,-0.12,0.69,0.71,1,0,72.04,,,,,,,JStroke,Correct
1.49,0.15,-3.06,3.42,4.59,-45.81,43.5,-6.27,-0.11,0.69,0.72,1,0,76.23,,,,,,,JStroke,Correct
1.5,0.07,-3.11,3.43,4.63,-45.68,43.84,-5.24,-0.09,0.69,0.72,1,0,80.24,,,,,,,JStroke,Correct
1.51,0.03,-3.12,3.46,4.66,-47.93,41.58,-5.28,-0.09,0.66,0.74,1,0,80.06,,,,,,,JStroke,Correct
1.52,0.02,-3.16,3.55,4.75,-45.7,44.02,-3.98,-0.07,0.7,0.72,1,0,79.29,,,,,,,JStroke,Correct
1.53,-0.01,-3.16,3.58,4.78,-49.15,40.67,-3.11,-0.05,0.65,0.76,1,0,78.83,,,,,,,JStroke,Correct
1.54,-0.1,-3.17,3.54,4.75,-46.98,42.96,-1.88,-0.03,0.68,0.73,1,0,75.58,,,,,,,JStroke,Correct
1.55,-0.18,-3.16,3.49,4.72,-46.49,43.31,-3.37,-0.06,0.69,0.73,1,0,72.82,,,,,,,JStroke,Correct
1.56,-0.21,-3.11,3.54,4.72,-47.94,41.81,-3.76,-0.07,0.67,0.74,1,0,64.39,,,,,,,JStroke,Correct
1.57,-0.22,-3.09,3.47,4.65,-44.56,45.32,-2.59,-0.05,0.71,0.7,1,0,72.22,,,,,,,JStroke,Correct
1.58,-0.24,-3.05,3.4,4.58,-44.22,45.73,-1.8,-0.03,0.72,0.7,1,0,72.98,,,,,,,JStroke,Correct
1.59,-0.25,-3,3.28,4.46,-43.56,46.39,-1.71,-0.03,0.72,0.69,1,0,63.63,,,,,,,JStroke,Correct
1.6,-0.32,-2.89,3.21,4.34,-43.14,46.76,-2.35,-0.04,0.73,0.68,1,0,52.03,,,,,,,JStroke,Correct
1.61,-0.37,-2.81,3.06,4.17,-41.14,48.84,-1.08,-0.02,0.75,0.66,1,0,49.86,,,,,,,JStroke,Correct
1.62,-0.37,-2.73,2.84,3.96,-41.79,48.17,-1.55,-0.03,0.75,0.67,1,0,50.39,,,,,,,JStroke,Correct
1.63,-0.38,-2.64,2.62,3.74,-42.22,47.71,-2.04,-0.04,0.74,0.67,1,0,46.15,,,,,,,JStroke,Correct
1.64,-0.39,-2.56,2.42,3.55,-42.39,47.48,-2.68,-0.05,0.74,0.67,1,0,47.7,,,,,,,JStroke,Correct
1.65,-0.4,-2.43,2.26,3.34,-43.28,46.61,-2.44,-0.04,0.73,0.69,1,0,53.84,,,,,,,JStroke,Correct
1.66,-0.38,-2.28,1.95,3.02,-44.17,45.78,-1.66,-0.03,0.72,0.7,1,0,55.56,,,,,,,JStroke,Correct
1.67,-0.31,-2.06,1.62,2.64,-44.94,45.06,-0.72,-0.01,0.71,0.71,1,0,49.61,,,,,,,JStroke,Correct
1.68,-0.23,-1.9,1.41,2.38,-45.53,44.47,-0.28,0,0.7,0.71,1,0,41.77,,,,,,,JStroke,Correct
1.69,-0.16,-1.65,1.16,2.03,-46.36,43.63,0.67,0.01,0.69,0.72,1,0,38.43,,,,,,,JStroke,Correct
1.7,-0.09,-1.43,1.01,1.75,-47.25,42.67,2.07,0.04,0.68,0.73,1,0,35.26,,,,,,,JStroke,Correct
1.71,-0.07,-1.27,0.78,1.49,-47.03,42.73,3.66,0.06,0.68,0.73,1,0,31.1,,,,,,,JStroke,Correct
1.72,0.01,-1.09,0.51,1.2,-45.75,43.9,4.47,0.08,0.69,0.72,1,0,25.81,,,,,,,JStroke,Correct
1.73,0.13,-0.86,0.29,0.92,-43.73,45.86,4.86,0.08,0.72,0.69,1,0,22.81,,,,,,,JStroke,Correct
1.74,0.17,-0.63,0.15,0.67,-42.96,46.51,5.51,0.1,0.73,0.68,1,0,23.74,,,,,,,JStroke,Correct
1.75,0.17,-0.47,-0.03,0.5,-40.33,49.1,5.69,0.1,0.76,0.65,1,0,30.11,,,,,,,JStroke,Correct
1.76,0.2,-0.38,-0.19,0.46,-38.93,50.56,5.33,0.09,0.77,0.63,1,0,43.2,,,,,,,JStroke,Correct
1.77,0.2,-0.33,-0.28,0.48,-39.06,50.63,4.19,0.07,0.77,0.63,1,0,59.95,,,,,,,JStroke,Correct
1.78,0.21,-0.32,-0.37,0.53,-39.42,50.4,3.21,0.06,0.77,0.63,1,0,74.5,,,,,,,JStroke,Correct
1.79,0.21,-0.24,-0.39,0.5,-41.62,48.17,3.44,0.06,0.75,0.66,1,0,87.1,,,,,,,JStroke,Correct
1.8,0.1,-0.17,-0.38,0.43,-44.08,45.65,3.96,0.07,0.72,0.7,1,0,101.58,,,,,,,JStroke,Correct
1.81,0.04,-0.2,-0.37,0.43,-44.21,45.66,2.72,0.05,0.72,0.7,1,0,114.52,,,,,,,JStroke,Correct
1.82,0.03,-0.2,-0.35,0.41,-44.54,45.45,0.75,0.01,0.71,0.7,1,0,115.94,,,,,,,JStroke,Correct
1.83,-0.02,-0.22,-0.35,0.41,-46.01,43.96,-1.28,-0.02,0.69,0.72,1,0,113.61,,,,,,,JStroke,Correct
1.84,-0.03,-0.22,-0.32,0.39,-46.55,43.38,-1.99,-0.03,0.69,0.73,1,0,110.74,,,,,,,JStroke,Correct
1.85,-0.02,-0.24,-0.25,0.35,-48.04,41.95,-0.57,-0.01,0.67,0.74,1,0,108.86,,,,,,,JStroke,Correct
1.86,-0.05,-0.22,-0.2,0.31,-51.6,38.4,0.47,0.01,0.62,0.78,1,0,111.06,,,,,,,JStroke,Correct
1.87,-0.06,-0.27,-0.12,0.3,-54.37,35.62,0.57,0.01,0.58,0.81,1,0,110.45,,,,,,,JStroke,Correct
1.88,-0.07,-0.4,0.01,0.41,-56.79,33.21,-0.18,0,0.55,0.84,1,0,101.51,,,,,,,JStroke,Correct
1.89,-0.04,-0.48,0.08,0.48,-56.9,32.99,-2.47,-0.04,0.54,0.84,1,0,82.44,,,,,,,JStroke,Correct
1.9,-0.07,-0.56,0.11,0.58,-56.51,33.27,-3.44,-0.06,0.55,0.83,1,0,57.88,,,,,,,JStroke,Correct
1.91,0.03,-0.66,0.18,0.69,-53.92,35.86,-3.48,-0.06,0.59,0.81,1,0,46.78,,,,,,,JStroke,Correct
1.92,0.07,-0.74,0.3,0.8,-48.64,41.31,-1.61,-0.03,0.66,0.75,1,0,50.62,,,,,,,JStroke,Correct
1.93,0.08,-0.88,0.37,0.96,-42.98,46.98,1.43,0.02,0.73,0.68,1,0,60.87,,,,,,,JStroke,Correct
1.94,0.12,-1.03,0.55,1.17,-40.59,48.99,4.83,0.08,0.75,0.65,1,0,70.58,,,,,,,JStroke,Correct
1.95,0.18,-1.23,0.65,1.4,-44.15,45.36,5.31,0.09,0.71,0.7,1,0,73.45,,,,,,,JStroke,Correct
1.96,0.34,-1.43,0.78,1.66,-47.98,41.93,2.19,0.04,0.67,0.74,1,0,65.84,,,,,,,JStroke,Correct
1.97,0.43,-1.61,1.03,1.96,-48.1,41.87,-1.2,-0.02,0.67,0.74,1,0,44.91,,,,,,,JStroke,Correct
