Time,ForceX,ForceY,ForceZ,ForceRez,YawG,PitchG,RollG,AccelX,AccelY,AccelZ,AccRMS,RST,GyroRMS,,,,,,,Label,Technique
0.45,-0.06,0.51,0.02,0.52,-3.724,10.199,-2.177,-0.162,-0.033,0.986,1,0,24.9,,,,,,,Random,N/A
0.46,-0.06,0.53,0.02,0.53,-3.667,10.313,-2.005,-0.171,-0.025,0.985,1,0,24.35,,,,,,,Random,N/A
0.47,-0.06,0.52,0.01,0.52,-3.610,10.485,-1.891,-0.168,-0.038,0.985,1,0,24.63,,,,,,,Random,N/A
0.48,-0.06,0.51,0.01,0.51,-3.610,10.600,-1.833,-0.168,-0.033,0.985,1,0,23.73,,,,,,,Random,N/A
0.49,-0.05,0.5,0.02,0.5,-3.552,10.714,-1.776,-0.171,-0.035,0.985,1,0,18.9,,,,,,,Random,N/A
0.5,-0.05,0.49,0.02,0.49,-3.552,10.772,-1.776,-0.137,-0.062,0.989,1,0,9.27,,,,,,,Random,N/A
0.51,-0.04,0.49,0.02,0.49,-3.552,10.772,-1.776,-0.112,-0.099,0.989,1,0,6.12,,,,,,,Random,N/A
0.52,-0.03,0.49,0.03,0.5,-3.552,10.714,-1.833,-0.087,-0.11,0.99,1,0,7.16,,,,,,,Random,N/A
0.53,-0.04,0.48,0.04,0.49,-3.495,10.657,-1.891,-0.091,-0.119,0.989,1,0,11.85,,,,,,,Random,N/A
0.54,-0.03,0.5,0.02,0.5,-3.380,10.600,-1.948,-0.157,-0.067,0.985,1,0,18.81,,,,,,,Random,N/A
0.55,-0.03,0.49,0.01,0.5,-3.209,10.714,-2.005,-0.213,0.009,0.977,1,0,23.19,,,,,,,Random,N/A
0.56,-0.02,0.49,0.03,0.49,-2.979,10.886,-1.833,-0.219,0.037,0.975,1,0,19.72,,,,,,,Random,N/A
0.57,-0.02,0.47,0.02,0.47,-2.807,10.943,-1.662,-0.161,0.019,0.987,1,0,13.45,,,,,,,Random,N/A
0.58,-0.03,0.48,0.03,0.48,-2.693,10.886,-1.547,-0.112,-0.027,0.993,1,0,7.4,,,,,,,Random,N/A
0.59,-0.02,0.48,0.03,0.49,-2.636,10.714,-1.547,-0.09,-0.062,0.994,1,0,4.26,,,,,,,Random,N/A
0.6,-0.02,0.48,0.04,0.48,-2.636,10.600,-1.604,-0.078,-0.082,0.994,1,0,7.51,,,,,,,Random,N/A
0.61,-0.02,0.48,0.03,0.48,-2.693,10.485,-1.719,-0.082,-0.107,0.991,1,0,10.81,,,,,,,Random,N/A
0.62,-0.03,0.48,0.04,0.49,-2.807,10.485,-1.891,-0.072,-0.111,0.991,1,0,15.87,,,,,,,Random,N/A
0.63,-0.03,0.49,0.02,0.5,-2.750,10.542,-2.063,-0.08,-0.116,0.99,1,0,14.32,,,,,,,Random,N/A
0.64,-0.05,0.49,0.03,0.5,-2.693,10.542,-2.177,-0.092,-0.1,0.991,1,0,15.52,,,,,,,Random,N/A
0.65,-0.06,0.5,0.01,0.51,-2.578,10.542,-2.235,-0.112,-0.065,0.992,1,0,17.12,,,,,,,Random,N/A
0.66,-0.07,0.49,0.01,0.5,-2.406,10.485,-2.235,-0.14,-0.026,0.99,1,0,17.28,,,,,,,Random,N/A
0.67,-0.07,0.49,0.03,0.5,-2.292,10.485,-2.177,-0.165,0.011,0.986,1,0,14.72,,,,,,,Random,N/A
0.68,-0.08,0.5,0.02,0.5,-2.120,10.542,-2.005,-0.181,0.039,0.983,1,0,9.74,,,,,,,Random,N/A
0.69,-0.08,0.5,0.01,0.51,-2.063,10.542,-1.833,-0.187,0.033,0.982,1,0,9.11,,,,,,,Random,N/A
0.7,-0.08,0.5,0,0.51,-2.063,10.542,-1.604,-0.178,0.013,0.984,1,0,12.45,,,,,,,Random,N/A
0.71,-0.08,0.49,0,0.5,-2.063,10.542,-1.375,-0.159,0.004,0.987,1,0,16.49,,,,,,,Random,N/A
0.72,-0.09,0.5,-0.01,0.51,-2.120,10.371,-1.146,-0.126,-0.003,0.992,1,0,23,,,,,,,Random,N/A
0.73,-0.09,0.52,0,0.53,-2.120,10.084,-0.917,-0.071,0.004,0.997,1,0,40.23,,,,,,,Random,N/A
0.74,-0.1,0.52,0.01,0.53,-2.177,9.740,-0.573,-0.079,0.006,0.997,1,0,41.46,,,,,,,Random,N/A
0.75,-0.09,0.52,0.01,0.53,-2.235,9.397,-0.229,-0.106,0.006,0.994,1,0,30.44,,,,,,,Random,N/A
0.76,-0.1,0.53,0,0.54,-2.292,9.225,0.000,-0.119,0.009,0.993,1,0,25.45,,,,,,,Random,N/A
0.77,-0.09,0.52,0,0.53,-2.349,9.110,0.229,-0.132,0.013,0.991,1,0,17.31,,,,,,,Random,N/A
0.78,-0.08,0.53,-0.01,0.54,-2.349,8.995,0.401,-0.107,-0.01,0.994,1,0,13.18,,,,,,,Random,N/A
0.79,-0.06,0.54,0.01,0.54,-2.292,8.824,0.458,-0.045,-0.063,0.997,1,0,29.01,,,,,,,Random,N/A
0.8,-0.06,0.53,0,0.54,-2.177,8.422,0.516,-0.029,-0.099,0.995,1,0,49.62,,,,,,,Random,N/A
0.81,-0.04,0.53,0,0.53,-1.948,7.907,0.573,-0.026,-0.084,0.996,1,0,58.96,,,,,,,Random,N/A
0.82,-0.03,0.52,0.01,0.52,-1.604,7.334,0.688,-0.037,-0.052,0.998,1,0,68.96,,,,,,,Random,N/A
0.83,-0.02,0.53,0.02,0.53,-1.146,6.704,0.802,-0.04,-0.023,0.999,1,0,83.42,,,,,,,Random,N/A
0.84,-0.02,0.52,0.01,0.52,-0.630,5.959,0.917,-0.06,0.026,0.998,1,0,89.4,,,,,,,Random,N/A
0.85,-0.01,0.5,-0.01,0.5,-0.057,5.157,1.146,-0.062,0.043,0.997,1,0,84.67,,,,,,,Random,N/A
0.86,0,0.5,-0.01,0.5,0.458,4.412,1.432,0.001,-0.065,0.998,1,0,88.39,,,,,,,Random,N/A
0.87,0,0.5,-0.02,0.5,1.089,3.667,1.490,-0.013,-0.031,0.999,1,0,73.27,,,,,,,Random,N/A
0.88,0.01,0.49,0,0.49,1.604,3.094,1.719,-0.056,0.071,0.996,1,0,80.38,,,,,,,Random,N/A
0.89,0.02,0.5,0.01,0.5,2.177,2.636,2.005,-0.043,0.047,0.998,1,0,75.52,,,,,,,Random,N/A
0.9,0.03,0.48,0,0.49,2.750,2.177,2.406,0.06,0.051,0.997,1,0,70.58,,,,,,,Random,N/A
0.91,0.03,0.48,0.01,0.48,3.323,2.005,2.807,0.052,0.002,0.999,1,0,71.91,,,,,,,Random,N/A
0.92,0.04,0.49,0,0.49,3.839,2.120,3.209,0.086,-0.017,0.996,1,0,69.48,,,,,,,Random,N/A
0.93,0.04,0.49,0,0.49,4.183,2.406,3.667,0.069,0.003,0.998,1,0,63.97,,,,,,,Random,N/A
0.94,0.03,0.5,-0.01,0.5,4.354,2.750,4.011,0.055,0.028,0.998,1,0,64.01,,,,,,,Random,N/A
0.95,0.02,0.51,-0.01,0.51,4.412,3.209,4.297,0.078,0.041,0.996,1,0,58.56,,,,,,,Random,N/A
0.96,0.04,0.52,0,0.52,4.297,3.610,4.526,0.177,-0.07,0.982,1,0,40.54,,,,,,,Random,N/A
0.97,0.06,0.51,0.03,0.52,4.183,3.724,4.756,0.071,-0.019,0.997,1,0,30.8,,,,,,,Random,N/A
0.98,0.07,0.51,0.02,0.51,4.125,3.782,4.985,-0.003,-0.04,0.999,1,0,30.81,,,,,,,Random,N/A
0.99,0.08,0.5,0.02,0.5,4.183,3.782,5.157,-0.009,0.021,1,1,0,44.65,,,,,,,Random,N/A
1,0.09,0.48,0.01,0.49,4.412,3.667,5.386,-0.003,0.062,0.998,1,0,57.38,,,,,,,Random,N/A
1.01,0.09,0.49,0,0.5,4.813,3.266,5.787,-0.018,0.11,0.994,1,0,79.19,,,,,,,Random,N/A
1.02,0.08,0.49,0.01,0.5,5.329,2.693,6.245,0.002,0.124,0.992,1,0,79.68,,,,,,,Random,N/A
1.03,0.06,0.5,0,0.5,5.844,2.235,6.704,0.008,0.128,0.992,1,0,58.24,,,,,,,Random,N/A
1.04,0.06,0.5,-0.02,0.51,6.303,2.063,7.047,0.028,0.111,0.993,1,0,43.78,,,,,,,Random,N/A
1.05,0.04,0.49,-0.02,0.49,6.646,2.177,7.162,0.029,0.069,0.997,1,0,41.81,,,,,,,Random,N/A
1.06,0.04,0.49,-0.02,0.5,6.875,2.406,7.047,0.047,0.067,0.997,1,0,37.61,,,,,,,Random,N/A
1.07,0.05,0.49,-0.01,0.49,6.990,2.693,6.933,0.038,0.087,0.995,1,0,29.33,,,,,,,Random,N/A
1.08,0.05,0.48,-0.03,0.48,7.047,2.807,6.818,0.026,0.084,0.996,1,0,14.93,,,,,,,Random,N/A
1.09,0.05,0.49,-0.02,0.49,7.105,2.807,6.704,0.044,0.117,0.992,1,0,10.89,,,,,,,Random,N/A
1.1,0.04,0.49,-0.03,0.5,7.219,2.578,6.761,0.042,0.107,0.993,1,0,19.34,,,,,,,Random,N/A
1.11,0.02,0.48,-0.02,0.48,7.391,2.292,6.761,0.029,0.063,0.998,1,0,26.72,,,,,,,Random,N/A
1.12,0,0.49,-0.01,0.49,7.506,2.005,6.761,0.014,0.039,0.999,1,0,22.02,,,,,,,Random,N/A
1.13,-0.01,0.47,-0.03,0.47,7.563,1.891,6.818,-0.082,0.127,0.988,1,0,51.12,,,,,,,Random,N/A
1.14,-0.02,0.45,-0.05,0.46,7.506,2.693,7.047,-0.105,0.205,0.973,1,0,154.45,,,,,,,Random,N/A
1.15,0,0.44,-0.07,0.45,7.277,4.354,7.448,-0.084,0.543,0.836,1,0,211.31,,,,,,,Random,N/A
1.16,0.02,0.44,-0.07,0.44,7.047,5.959,7.964,0.125,0.467,0.876,1,0,237.39,,,,,,,Random,N/A
1.17,0.05,0.46,-0.05,0.47,6.818,8.193,8.766,0.31,0.151,0.939,1,0,243.32,,,,,,,Random,N/A
1.18,0.06,0.49,-0.03,0.49,6.646,10.199,9.683,0.224,-0.045,0.974,1,0,185.48,,,,,,,Random,N/A
1.19,0.05,0.5,-0.02,0.5,6.589,11.688,10.371,-0.076,-0.132,0.988,1,0,135.32,,,,,,,Random,N/A
1.2,0.02,0.52,-0.01,0.52,6.818,12.662,10.829,-0.165,-0.114,0.98,1,0,24.26,,,,,,,Random,N/A
1.21,0,0.53,-0.03,0.53,6.818,12.605,10.886,-0.14,0.107,0.984,1,0,10.67,,,,,,,Random,N/A
1.22,-0.02,0.52,-0.04,0.52,6.704,12.662,10.772,-0.119,0.257,0.959,1,0,38.4,,,,,,,Random,N/A
1.23,-0.01,0.54,-0.05,0.54,6.646,12.892,10.657,-0.255,0.327,0.91,1,0,36.87,,,,,,,Random,N/A
1.24,-0.01,0.55,-0.06,0.55,6.589,13.293,10.600,-0.226,0.29,0.93,1,0,18.17,,,,,,,Random,N/A
1.25,-0.01,0.57,-0.06,0.57,6.589,13.465,10.600,-0.165,0.265,0.95,1,0,12.65,,,,,,,Random,N/A
1.26,-0.01,0.6,-0.05,0.6,6.589,13.465,10.714,-0.127,0.242,0.962,1,0,15.97,,,,,,,Random,N/A
1.27,-0.02,0.62,-0.03,0.62,6.474,13.522,10.829,-0.076,0.213,0.974,1,0,18.64,,,,,,,Random,N/A
1.28,-0.04,0.63,-0.02,0.63,6.360,13.465,10.886,-0.049,0.147,0.988,1,0,19.6,,,,,,,Random,N/A
1.29,-0.06,0.61,-0.02,0.61,6.131,13.465,10.772,-0.046,0.05,0.998,1,0,17.7,,,,,,,Random,N/A
1.3,-0.07,0.57,-0.04,0.57,5.959,13.407,10.657,-0.026,-0.031,0.999,1,0,13.75,,,,,,,Random,N/A
1.31,-0.06,0.53,-0.06,0.54,5.787,13.293,10.542,-0.033,0.016,0.999,1,0,12.57,,,,,,,Random,N/A
1.32,-0.05,0.51,-0.07,0.51,5.672,13.235,10.428,-0.075,0.031,0.997,1,0,14.26,,,,,,,Random,N/A
1.33,-0.06,0.5,-0.07,0.51,5.500,13.121,10.313,-0.084,0.05,0.995,1,0,18.41,,,,,,,Random,N/A
1.34,-0.05,0.5,-0.04,0.5,5.271,12.892,10.199,-0.064,0.046,0.997,1,0,24.88,,,,,,,Random,N/A
1.35,-0.05,0.49,-0.03,0.5,5.099,12.605,10.141,-0.032,0.016,0.999,1,0,36.83,,,,,,,Random,N/A
1.36,-0.04,0.5,-0.03,0.5,4.870,12.204,10.084,-0.052,0.023,0.998,1,0,70.31,,,,,,,Random,N/A
1.37,-0.03,0.49,-0.01,0.49,4.698,11.574,10.027,-0.049,0.054,0.997,1,0,80.11,,,,,,,Random,N/A
1.38,-0.01,0.47,-0.02,0.47,4.641,10.657,9.912,-0.031,0.117,0.993,1,0,81.23,,,,,,,Random,N/A
1.39,0,0.46,-0.02,0.46,4.698,9.798,9.912,-0.028,0.136,0.99,1,0,66.06,,,,,,,Random,N/A
1.4,0,0.47,-0.03,0.47,4.985,9.110,10.027,-0.046,0.128,0.991,1,0,66.11,,,,,,,Random,N/A
1.41,0,0.46,-0.03,0.47,5.329,8.480,10.141,-0.05,0.147,0.988,1,0,60.32,,,,,,,Random,N/A
1.42,-0.02,0.47,-0.03,0.47,5.672,7.964,10.313,-0.06,0.119,0.991,1,0,45.26,,,,,,,Random,N/A
1.43,-0.03,0.47,-0.03,0.47,6.016,7.563,10.371,-0.013,0.087,0.996,1,0,42.48,,,,,,,Random,N/A
1.44,-0.02,0.47,-0.03,0.47,6.131,7.105,10.485,0.072,0.105,0.992,1,0,35.37,,,,,,,Random,N/A
1.45,-0.01,0.46,-0.03,0.47,6.131,6.704,10.600,0.115,0.134,0.984,1,0,24.17,,,,,,,Random,N/A
1.46,-0.01,0.45,-0.04,0.45,6.131,6.532,10.772,0.118,0.159,0.98,1,0,26.07,,,,,,,Random,N/A
