Time,ForceX,ForceY,ForceZ,ForceRez,YawG,PitchG,RollG,AccelX,AccelY,AccelZ,AccRMS,RST,GyroRMS,,,,,,,Label,Technique
0.23,-0.07,0.5,-0.19,0.54,2.292,2.177,-0.859,-0.1,-0.204,0.974,1,0,10.78,,,,,,,Random,N/A
0.24,-0.06,0.5,-0.19,0.54,2.349,2.235,-0.917,-0.059,-0.199,0.978,1,0,8.37,,,,,,,Random,N/A
0.25,-0.06,0.51,-0.2,0.55,2.406,2.235,-0.974,-0.04,-0.208,0.977,1,0,7.05,,,,,,,Random,N/A
0.26,-0.05,0.51,-0.19,0.55,2.464,2.235,-1.089,-0.048,-0.211,0.976,1,0,10.94,,,,,,,Random,N/A
0.27,-0.05,0.52,-0.19,0.55,2.578,2.292,-1.203,-0.056,-0.214,0.975,1,0,14.42,,,,,,,Random,N/A
0.28,-0.07,0.51,-0.19,0.55,2.636,2.349,-1.432,-0.049,-0.228,0.972,1,0,14.13,,,,,,,Random,N/A
0.29,-0.06,0.5,-0.19,0.54,2.75,2.406,-1.604,-0.053,-0.252,0.966,1,0,12.96,,,,,,,Random,N/A
0.3,-0.05,0.5,-0.19,0.54,2.807,2.464,-1.776,-0.062,-0.266,0.962,1,0,12.66,,,,,,,Random,N/A
0.31,-0.05,0.48,-0.18,0.52,2.75,2.578,-2.005,-0.062,-0.288,0.956,1,0,12.54,,,,,,,Random,N/A
0.32,-0.05,0.48,-0.18,0.51,2.693,2.693,-2.177,-0.054,-0.323,0.945,1,0,13.18,,,,,,,Random,N/A
0.33,-0.04,0.48,-0.16,0.51,2.578,2.693,-2.349,-0.047,-0.372,0.927,1,0,17.41,,,,,,,Random,N/A
0.34,-0.02,0.48,-0.15,0.5,2.406,2.636,-2.578,-0.018,-0.399,0.917,1,0,24.34,,,,,,,Random,N/A
0.35,-0.03,0.48,-0.15,0.5,2.235,2.464,-2.75,-0.01,-0.426,0.905,1,0,31.95,,,,,,,Random,N/A
0.36,-0.03,0.47,-0.15,0.49,2.005,2.177,-3.094,-0.026,-0.41,0.912,1,0,36.24,,,,,,,Random,N/A
0.37,-0.02,0.46,-0.13,0.48,1.948,1.891,-3.323,-0.038,-0.342,0.939,1,0,39.79,,,,,,,Random,N/A
0.38,-0.02,0.47,-0.14,0.49,1.891,1.49,-3.61,-0.034,-0.302,0.953,1,0,48.59,,,,,,,Random,N/A
0.39,-0.02,0.47,-0.14,0.49,1.891,1.031,-3.896,-0.005,-0.288,0.958,1,0,60.82,,,,,,,Random,N/A
0.4,0,0.48,-0.13,0.49,2.005,0.458,-4.183,0.043,-0.304,0.952,1,0,71.07,,,,,,,Random,N/A
0.41,0.01,0.49,-0.13,0.5,2.177,-0.229,-4.526,0.08,-0.329,0.941,1,0,77.56,,,,,,,Random,N/A
0.42,0,0.5,-0.14,0.52,2.406,-0.974,-4.813,0.09,-0.362,0.928,1,0,74.85,,,,,,,Random,N/A
0.43,0.02,0.51,-0.15,0.53,2.693,-1.604,-5.214,0.071,-0.359,0.931,1,0,58.07,,,,,,,Random,N/A
0.44,0.03,0.51,-0.16,0.54,2.979,-2.005,-5.615,0.085,-0.346,0.935,1,0,50.56,,,,,,,Random,N/A
0.45,0.04,0.53,-0.15,0.55,3.323,-2.292,-6.073,0.107,-0.372,0.922,1,0,51.75,,,,,,,Random,N/A
0.46,0.03,0.53,-0.16,0.55,3.667,-2.521,-6.532,0.168,-0.358,0.919,1,0,58.58,,,,,,,Random,N/A
0.47,0.03,0.51,-0.17,0.54,3.896,-2.979,-6.933,0.157,-0.408,0.899,1,0,50.15,,,,,,,Random,N/A
0.48,0.03,0.52,-0.17,0.54,4.068,-3.438,-7.162,0.09,-0.44,0.893,1,0,7.27,,,,,,,Random,N/A
0.49,0.04,0.52,-0.16,0.55,3.953,-3.38,-7.277,0.077,-0.431,0.899,1,0,27.29,,,,,,,Random,N/A
0.5,0.03,0.53,-0.15,0.55,3.782,-3.323,-7.277,0.114,-0.421,0.9,1,0,27.31,,,,,,,Random,N/A
0.51,0.05,0.52,-0.14,0.54,3.552,-3.323,-7.219,0.158,-0.387,0.909,1,0,35.09,,,,,,,Random,N/A
0.52,0.05,0.5,-0.15,0.52,3.323,-3.61,-7.162,0.177,-0.335,0.925,1,0,42.81,,,,,,,Random,N/A
0.53,0.06,0.49,-0.15,0.52,3.037,-3.953,-7.047,0.143,-0.252,0.957,1,0,65.67,,,,,,,Random,N/A
0.54,0.05,0.47,-0.14,0.5,2.636,-4.469,-6.761,0.101,-0.303,0.948,1,0,85.61,,,,,,,Random,N/A
0.55,0.07,0.46,-0.14,0.49,2.235,-5.042,-6.303,0.107,-0.385,0.917,1,0,93.79,,,,,,,Random,N/A
0.56,0.07,0.45,-0.13,0.47,1.833,-5.5,-5.672,0.152,-0.286,0.946,1,0,96.04,,,,,,,Random,N/A
0.57,0.07,0.47,-0.12,0.49,1.432,-5.672,-4.87,0.095,-0.252,0.963,1,0,100.83,,,,,,,Random,N/A
0.58,0.07,0.48,-0.13,0.5,1.146,-5.73,-4.011,-0.057,-0.297,0.953,1,0,107.41,,,,,,,Random,N/A
0.59,0.07,0.5,-0.14,0.52,1.031,-6.417,-3.266,0.232,-0.188,0.954,1,0,104.5,,,,,,,Random,N/A
0.6,0.1,0.5,-0.16,0.54,0.802,-7.162,-2.693,0.248,-0.136,0.959,1,0,69.29,,,,,,,Random,N/A
0.61,0.11,0.5,-0.16,0.54,0.458,-7.735,-2.235,0.22,-0.138,0.966,1,0,57.75,,,,,,,Random,N/A
0.62,0.11,0.5,-0.17,0.54,0.229,-8.079,-1.948,0.261,-0.21,0.942,1,0,53.44,,,,,,,Random,N/A
0.63,0.11,0.49,-0.17,0.54,0,-8.48,-1.719,0.259,-0.272,0.927,1,0,40.15,,,,,,,Random,N/A
0.64,0.11,0.51,-0.17,0.55,-0.229,-8.709,-1.547,0.214,-0.293,0.932,1,0,24.98,,,,,,,Random,N/A
0.65,0.11,0.52,-0.18,0.56,-0.344,-8.709,-1.49,0.171,-0.239,0.956,1,0,18.61,,,,,,,Random,N/A
0.66,0.1,0.52,-0.17,0.56,-0.458,-8.824,-1.49,0.226,-0.137,0.964,1,0,22.87,,,,,,,Random,N/A
0.67,0.09,0.54,-0.18,0.58,-0.63,-9.11,-1.49,0.211,-0.074,0.975,1,0,21.52,,,,,,,Random,N/A
0.68,0.08,0.55,-0.17,0.58,-0.802,-9.167,-1.547,0.17,-0.249,0.954,1,0,30.14,,,,,,,Random,N/A
0.69,0.09,0.54,-0.19,0.58,-1.089,-9.11,-1.604,0.186,-0.259,0.948,1,0,31.98,,,,,,,Random,N/A
0.7,0.09,0.52,-0.19,0.56,-1.375,-8.995,-1.719,0.197,-0.189,0.962,1,0,36.97,,,,,,,Random,N/A
0.71,0.11,0.49,-0.19,0.54,-1.719,-8.881,-1.776,0.151,-0.246,0.958,1,0,44.04,,,,,,,Random,N/A
0.72,0.1,0.48,-0.17,0.52,-2.12,-8.709,-1.776,0.255,-0.399,0.881,1,0,52.67,,,,,,,Random,N/A
0.73,0.09,0.47,-0.17,0.51,-2.636,-8.422,-1.662,0.226,-0.39,0.893,1,0,60.49,,,,,,,Random,N/A
0.74,0.1,0.46,-0.17,0.5,-2.979,-8.193,-1.432,0.199,-0.39,0.899,1,0,63.8,,,,,,,Random,N/A
0.75,0.1,0.46,-0.17,0.5,-3.266,-8.079,-0.917,0.159,-0.337,0.928,1,0,72.02,,,,,,,Random,N/A
0.76,0.11,0.44,-0.18,0.49,-3.38,-7.964,-0.286,0.179,-0.292,0.939,1,0,81.97,,,,,,,Random,N/A
0.77,0.11,0.44,-0.18,0.49,-3.323,-8.079,0.401,0.142,-0.269,0.953,1,0,91.17,,,,,,,Random,N/A
0.78,0.12,0.45,-0.19,0.5,-3.094,-8.136,1.146,0.124,-0.253,0.96,1,0,95.62,,,,,,,Random,N/A
0.79,0.14,0.45,-0.19,0.51,-2.693,-8.193,1.891,0.177,-0.275,0.945,1,0,96.08,,,,,,,Random,N/A
0.8,0.15,0.47,-0.21,0.53,-2.235,-8.308,2.521,0.167,-0.249,0.954,1,0,94.63,,,,,,,Random,N/A
0.81,0.13,0.48,-0.21,0.55,-1.604,-8.365,3.037,0.055,-0.173,0.983,1,0,97.44,,,,,,,Random,N/A
0.82,0.12,0.51,-0.19,0.56,-0.802,-8.537,3.38,0.036,-0.107,0.994,1,0,94.68,,,,,,,Random,N/A
0.83,0.12,0.51,-0.2,0.56,0.057,-8.766,3.438,0.065,-0.076,0.995,1,0,78.59,,,,,,,Random,N/A
0.84,0.11,0.52,-0.22,0.58,0.802,-8.881,3.323,0.138,-0.076,0.988,1,0,63.38,,,,,,,Random,N/A
0.85,0.11,0.52,-0.23,0.58,1.432,-8.995,3.151,0.199,-0.093,0.976,1,0,55.9,,,,,,,Random,N/A
0.86,0.09,0.53,-0.25,0.59,2.063,-9.11,3.037,0.264,-0.085,0.961,1,0,53.78,,,,,,,Random,N/A
0.87,0.09,0.53,-0.24,0.59,2.521,-9.225,3.037,0.279,-0.05,0.959,1,0,54.52,,,,,,,Random,N/A
0.88,0.08,0.53,-0.24,0.59,2.979,-9.282,3.151,0.263,-0.026,0.964,1,0,55.4,,,,,,,Random,N/A
0.89,0.07,0.54,-0.26,0.6,3.438,-9.397,3.38,0.224,-0.026,0.974,1,0,54.07,,,,,,,Random,N/A
0.9,0.06,0.54,-0.25,0.6,3.839,-9.511,3.552,0.156,-0.022,0.987,1,0,47.97,,,,,,,Random,N/A
0.91,0.04,0.53,-0.26,0.59,4.183,-9.568,3.724,0.113,-0.033,0.993,1,0,39.31,,,,,,,Random,N/A
0.92,0.02,0.52,-0.25,0.58,4.354,-9.683,3.896,0.176,-0.031,0.984,1,0,22.93,,,,,,,Random,N/A
0.93,0.04,0.51,-0.24,0.57,4.354,-9.798,3.953,0.227,-0.072,0.971,1,0,14.18,,,,,,,Random,N/A
0.94,0.05,0.49,-0.24,0.55,4.297,-9.74,3.953,0.224,-0.152,0.963,1,0,12.6,,,,,,,Random,N/A
0.95,0.05,0.48,-0.25,0.54,4.24,-9.683,3.896,0.209,-0.202,0.957,1,0,5.68,,,,,,,Random,N/A
0.96,0.06,0.47,-0.25,0.54,4.24,-9.74,3.839,0.208,-0.215,0.954,1,0,12.29,,,,,,,Random,N/A
0.97,0.06,0.48,-0.24,0.54,4.24,-9.912,3.667,0.246,-0.185,0.951,1,0,16.95,,,,,,,Random,N/A
0.98,0.05,0.49,-0.24,0.55,4.183,-10.141,3.495,0.274,-0.183,0.944,1,0,15.92,,,,,,,Random,N/A
0.99,0.05,0.47,-0.25,0.54,4.068,-10.141,3.323,0.329,-0.171,0.929,1,0,33.33,,,,,,,Random,N/A
1,0.05,0.48,-0.27,0.55,3.896,-9.912,3.094,0.145,-0.032,0.989,1,0,51.05,,,,,,,Random,N/A
1.01,0.04,0.48,-0.26,0.55,3.61,-9.511,2.922,0.219,0.023,0.975,1,0,39.53,,,,,,,Random,N/A
1.02,0.05,0.49,-0.27,0.56,3.38,-9.397,2.693,0.215,-0.043,0.976,1,0,38.76,,,,,,,Random,N/A
1.03,0.06,0.48,-0.26,0.55,3.151,-9.225,2.406,0.169,-0.019,0.985,1,0,36.22,,,,,,,Random,N/A
1.04,0.06,0.48,-0.26,0.55,2.979,-9.282,2.063,0.044,0.136,0.99,1,0,61.08,,,,,,,Random,N/A
1.05,0.05,0.48,-0.27,0.55,2.75,-9.798,1.776,-0.088,-0.041,0.995,1,0,124.54,,,,,,,Random,N/A
1.06,0.05,0.49,-0.26,0.56,2.636,-10.943,1.318,-0.058,0.012,0.998,1,0,175.97,,,,,,,Random,N/A
1.07,0.05,0.49,-0.27,0.56,2.578,-12.548,0.745,0.071,-0.007,0.997,1,0,197.03,,,,,,,Random,N/A
1.08,0.05,0.5,-0.26,0.56,2.636,-14.324,-0.057,0.178,-0.039,0.983,1,0,214.74,,,,,,,Random,N/A
1.09,0.06,0.49,-0.25,0.55,2.865,-16.157,-1.089,0.283,-0.11,0.953,1,0,228.59,,,,,,,Random,N/A
1.1,0.07,0.48,-0.25,0.55,3.38,-18.621,-2.578,0.384,-0.203,0.9,1,0,231.28,,,,,,,Random,N/A
1.11,0.08,0.48,-0.24,0.54,3.782,-20.225,-3.667,0.451,-0.287,0.845,1,0,219.58,,,,,,,Random,N/A
1.12,0.09,0.49,-0.24,0.56,4.412,-22.116,-4.985,0.481,-0.359,0.8,1,0,204.4,,,,,,,Random,N/A
1.13,0.11,0.5,-0.21,0.56,5.042,-23.892,-6.303,0.532,-0.325,0.781,1,0,209.54,,,,,,,Random,N/A
1.14,0.13,0.5,-0.2,0.55,5.615,-25.783,-7.563,0.627,-0.379,0.681,1,0,221.88,,,,,,,Random,N/A
1.15,0.14,0.48,-0.2,0.54,6.245,-27.903,-8.652,0.676,-0.392,0.624,1,0,224.79,,,,,,,Random,N/A
1.16,0.16,0.46,-0.19,0.52,6.875,-30.08,-9.568,0.746,-0.351,0.566,1,0,222.44,,,,,,,Random,N/A
1.17,0.19,0.44,-0.17,0.51,7.391,-32.258,-10.371,0.76,-0.222,0.611,1,0,192.73,,,,,,,Random,N/A
1.18,0.21,0.43,-0.19,0.51,7.792,-34.148,-11.001,0.756,-0.101,0.646,1,0,143.17,,,,,,,Random,N/A
1.19,0.24,0.41,-0.17,0.51,7.964,-35.523,-11.345,0.762,-0.097,0.641,1,0,69.23,,,,,,,Random,N/A
1.2,0.25,0.38,-0.17,0.48,7.792,-36.039,-11.459,0.541,-0.254,0.802,1,0,40.46,,,,,,,Random,N/A
1.21,0.25,0.36,-0.15,0.47,7.391,-35.695,-11.23,0.626,-0.177,0.76,1,0,94.88,,,,,,,Random,N/A
1.22,0.26,0.36,-0.15,0.47,6.761,-35.008,-10.6,0.623,-0.209,0.754,1,0,109.52,,,,,,,Random,N/A
1.23,0.26,0.35,-0.15,0.46,5.959,-34.206,-9.454,0.616,-0.187,0.765,1,0,132.76,,,,,,,Random,N/A
1.24,0.25,0.34,-0.16,0.45,5.271,-33.633,-8.365,0.615,-0.131,0.778,1,0,175.03,,,,,,,Random,N/A
1.25,0.26,0.32,-0.15,0.44,4.125,-32.659,-6.646,0.574,-0.093,0.814,1,0,232.66,,,,,,,Random,N/A
1.26,0.24,0.33,-0.16,0.44,2.807,-31.112,-4.469,0.505,-0.08,0.859,1,0,289.81,,,,,,,Random,N/A
1.27,0.23,0.33,-0.17,0.44,1.375,-28.934,-2.12,0.502,0.007,0.865,1,0,325.07,,,,,,,Random,N/A
1.28,0.23,0.34,-0.19,0.45,0.115,-26.528,0.286,0.491,0.027,0.871,1,0,323.58,,,,,,,Random,N/A
1.29,0.23,0.36,-0.2,0.47,-0.917,-24.122,2.521,0.563,-0.022,0.826,1,0,311.15,,,,,,,Random,N/A
1.3,0.23,0.38,-0.22,0.5,-1.547,-21.772,4.354,0.269,0.062,0.961,1,0,232.31,,,,,,,Random,N/A
1.31,0.22,0.4,-0.23,0.51,-1.776,-19.996,5.73,0.262,0.285,0.922,1,0,143.38,,,,,,,Random,N/A
1.32,0.21,0.41,-0.25,0.52,-1.719,-19.194,6.818,0.352,0.151,0.924,1,0,100.54,,,,,,,Random,N/A
1.33,0.21,0.44,-0.28,0.56,-1.432,-18.908,7.735,0.294,0.176,0.939,1,0,113.99,,,,,,,Random,N/A
1.34,0.21,0.46,-0.28,0.58,-1.089,-18.22,8.594,0.195,0.031,0.98,1,0,118.83,,,,,,,Random,N/A
1.35,0.2,0.49,-0.3,0.6,-0.458,-17.59,9.454,0.191,-0.066,0.979,1,0,106.02,,,,,,,Random,N/A
1.36,0.21,0.52,-0.29,0.63,0.115,-17.418,9.855,0.244,-0.057,0.968,1,0,97.45,,,,,,,Random,N/A
1.37,0.2,0.53,-0.3,0.64,0.859,-17.418,10.141,0.281,0.027,0.959,1,0,92.25,,,,,,,Random,N/A
1.38,0.19,0.53,-0.32,0.65,1.719,-17.361,10.256,0.305,0.102,0.947,1,0,83.72,,,,,,,Random,N/A
1.39,0.2,0.53,-0.32,0.65,2.521,-17.303,10.256,0.358,0.098,0.929,1,0,74,,,,,,,Random,N/A
1.4,0.2,0.54,-0.31,0.65,3.209,-17.189,10.256,0.412,0.079,0.908,1,0,64.8,,,,,,,Random,N/A
1.41,0.17,0.55,-0.31,0.65,3.839,-17.131,10.313,0.325,0.01,0.945,1,0,57.8,,,,,,,Random,N/A
1.42,0.15,0.55,-0.29,0.64,4.297,-16.845,10.313,0.085,-0.038,0.996,1,0,36.76,,,,,,,Random,N/A
1.43,0.14,0.54,-0.28,0.63,4.526,-16.673,10.371,0.191,0.084,0.978,1,0,13.38,,,,,,,Random,N/A
1.44,0.14,0.54,-0.26,0.61,4.412,-16.616,10.371,0.286,0.138,0.948,1,0,19.43,,,,,,,Random,N/A
1.45,0.15,0.54,-0.27,0.62,4.24,-16.673,10.371,0.319,0.138,0.938,1,0,20.59,,,,,,,Random,N/A
1.46,0.16,0.53,-0.26,0.61,4.183,-16.96,10.428,0.343,0.086,0.935,1,0,38.71,,,,,,,Random,N/A
1.47,0.16,0.52,-0.26,0.6,4.469,-17.475,10.371,0.383,0.122,0.916,1,0,53.8,,,,,,,Random,N/A
1.48,0.16,0.5,-0.27,0.59,4.756,-17.876,10.256,0.397,0.069,0.915,1,0,57.75,,,,,,,Random,N/A
1.49,0.15,0.49,-0.27,0.58,5.329,-18.277,9.912,0.342,0.087,0.936,1,0,66.6,,,,,,,Random,N/A
1.5,0.15,0.5,-0.24,0.58,5.901,-18.564,9.454,0.247,0.223,0.943,1,0,64.36,,,,,,,Random,N/A
1.51,0.15,0.51,-0.25,0.59,6.417,-18.564,8.995,0.243,0.196,0.95,1,0,64.45,,,,,,,Random,N/A
1.52,0.16,0.5,-0.24,0.58,6.818,-18.564,8.422,0.334,0.178,0.925,1,0,69.22,,,,,,,Random,N/A
1.53,0.16,0.5,-0.24,0.58,6.99,-18.793,7.85,0.329,0.121,0.937,1,0,65.21,,,,,,,Random,N/A
1.54,0.18,0.47,-0.24,0.56,7.162,-18.908,7.105,0.272,0.059,0.961,1,0,63.35,,,,,,,Random,N/A
1.55,0.18,0.46,-0.22,0.54,7.277,-18.793,6.36,0.28,0.03,0.96,1,0,64.53,,,,,,,Random,N/A
1.56,0.17,0.45,-0.2,0.52,7.448,-18.678,5.558,0.289,-0.135,0.948,1,0,70.69,,,,,,,Random,N/A
1.57,0.15,0.45,-0.17,0.5,7.735,-18.621,4.698,0.287,-0.281,0.916,1,0,82.25,,,,,,,Random,N/A
1.58,0.15,0.44,-0.16,0.49,8.136,-18.507,3.667,0.397,-0.197,0.896,1,0,96.89,,,,,,,Random,N/A
1.59,0.14,0.44,-0.13,0.48,8.652,-18.277,2.578,0.454,-0.078,0.888,1,0,104.37,,,,,,,Random,N/A
1.6,0.14,0.43,-0.1,0.46,9.397,-18.048,1.261,0.485,-0.083,0.871,1,0,103.17,,,,,,,Random,N/A
1.61,0.16,0.41,-0.08,0.45,9.798,-17.876,0.458,0.456,-0.085,0.886,1,0,87.35,,,,,,,Random,N/A
1.62,0.15,0.41,-0.08,0.44,10.199,-17.704,-0.401,0.44,-0.1,0.892,1,0,57.9,,,,,,,Random,N/A
1.63,0.15,0.39,-0.04,0.42,10.428,-17.647,-0.974,0.358,-0.141,0.923,1,0,26.88,,,,,,,Random,N/A
1.64,0.13,0.37,-0.03,0.4,10.485,-17.418,-1.089,0.299,-0.175,0.938,1,0,42.65,,,,,,,Random,N/A
1.65,0.13,0.38,-0.01,0.4,10.313,-17.246,-0.745,0.287,-0.196,0.938,1,0,72.83,,,,,,,Random,N/A
1.66,0.13,0.38,-0.01,0.41,10.084,-17.131,-0.057,0.31,-0.151,0.939,1,0,95.81,,,,,,,Random,N/A
1.67,0.14,0.39,0,0.42,9.798,-17.131,0.859,0.323,-0.104,0.941,1,0,113.76,,,,,,,Random,N/A
1.68,0.15,0.4,-0.01,0.43,9.511,-16.96,1.948,0.296,-0.063,0.953,1,0,125.55,,,,,,,Random,N/A
1.69,0.16,0.42,-0.04,0.45,9.225,-16.73,3.151,0.306,0.033,0.951,1,0,130.88,,,,,,,Random,N/A
1.7,0.16,0.42,-0.04,0.45,8.995,-16.501,4.412,0.289,0.087,0.953,1,0,130.7,,,,,,,Random,N/A
1.71,0.14,0.41,-0.06,0.44,8.824,-16.215,5.787,0.268,0.098,0.958,1,0,121.45,,,,,,,Random,N/A
1.72,0.14,0.42,-0.09,0.45,8.709,-15.928,7.105,0.321,0.063,0.945,1,0,105.63,,,,,,,Random,N/A
1.73,0.14,0.43,-0.1,0.47,8.652,-15.986,7.907,0.371,0.008,0.929,1,0,88.97,,,,,,,Random,N/A
1.74,0.13,0.44,-0.1,0.47,8.652,-15.986,8.652,0.387,-0.036,0.921,1,0,75.21,,,,,,,Random,N/A
1.75,0.14,0.45,-0.11,0.48,8.709,-15.928,9.282,0.309,-0.118,0.944,1,0,72.71,,,,,,,Random,N/A
1.76,0.13,0.46,-0.12,0.5,8.824,-15.527,9.74,0.242,-0.068,0.968,1,0,110.58,,,,,,,Random,N/A
1.77,0.11,0.46,-0.15,0.5,9.053,-14.553,10.256,0.061,0.106,0.992,1,0,102.49,,,,,,,Random,N/A
1.78,0.1,0.47,-0.17,0.51,9.167,-13.751,10.886,0.046,0.316,0.948,1,0,72.68,,,,,,,Random,N/A
1.79,0.1,0.47,-0.21,0.52,9.053,-13.35,11.574,0.114,0.363,0.925,1,0,69.27,,,,,,,Random,N/A
1.8,0.08,0.47,-0.23,0.53,8.938,-12.949,12.319,0.193,0.223,0.956,1,0,72.13,,,,,,,Random,N/A
1.81,0.07,0.48,-0.24,0.54,8.881,-12.605,13.006,0.151,0.132,0.98,1,0,66.28,,,,,,,Random,N/A
1.82,0.07,0.5,-0.26,0.57,8.995,-12.949,13.465,0.183,0.136,0.974,1,0,106.4,,,,,,,Random,N/A
1.83,0.06,0.5,-0.27,0.57,9.11,-13.808,13.866,0.187,0.216,0.958,1,0,83.29,,,,,,,Random,N/A
1.84,0.05,0.51,-0.28,0.58,9.225,-14.381,14.209,0.23,0.21,0.95,1,0,90.69,,,,,,,Random,N/A
1.85,0.07,0.51,-0.31,0.6,9.167,-15.47,14.61,0.35,0.231,0.908,1,0,94.9,,,,,,,Random,N/A
1.86,0.07,0.51,-0.32,0.61,9.053,-16.215,14.954,0.409,0.182,0.894,1,0,93.15,,,,,,,Random,N/A
1.87,0.08,0.5,-0.33,0.61,8.995,-17.131,15.298,0.498,0.153,0.854,1,0,84.54,,,,,,,Random,N/A
1.88,0.1,0.5,-0.36,0.62,8.995,-17.991,15.642,0.496,0.246,0.833,1,0,76.53,,,,,,,Random,N/A
1.89,0.12,0.49,-0.39,0.64,8.995,-18.793,15.986,0.552,0.313,0.773,1,0,77.78,,,,,,,Random,N/A
1.9,0.14,0.48,-0.39,0.63,9.053,-19.595,16.272,0.576,0.292,0.764,1,0,75.48,,,,,,,Random,N/A
1.91,0.16,0.46,-0.38,0.62,9.11,-20.397,16.616,0.599,0.236,0.765,1,0,74.5,,,,,,,Random,N/A
1.92,0.15,0.44,-0.38,0.6,9.053,-21.142,17.017,0.612,0.205,0.764,1,0,68.04,,,,,,,Random,N/A
1.93,0.17,0.43,-0.37,0.59,8.938,-21.715,17.533,0.602,0.22,0.768,1,0,61.31,,,,,,,Random,N/A
1.94,0.18,0.4,-0.37,0.58,8.709,-22.173,18.048,0.586,0.283,0.759,1,0,58.48,,,,,,,Random,N/A
1.95,0.21,0.4,-0.37,0.59,8.48,-22.517,18.621,0.558,0.327,0.763,1,0,56.92,,,,,,,Random,N/A
1.96,0.22,0.39,-0.38,0.59,8.251,-22.804,19.251,0.53,0.384,0.756,1,0,58.75,,,,,,,Random,N/A
1.97,0.22,0.39,-0.38,0.59,8.021,-23.148,20.054,0.516,0.395,0.76,1,0,63.62,,,,,,,Random,N/A
1.98,0.22,0.36,-0.4,0.58,7.85,-23.377,20.684,0.515,0.417,0.749,1,0,66.93,,,,,,,Random,N/A
1.99,0.22,0.36,-0.42,0.59,7.678,-23.606,21.429,0.493,0.465,0.735,1,0,67.31,,,,,,,Random,N/A
2,0.22,0.38,-0.43,0.61,7.448,-23.72,22.231,0.466,0.521,0.715,1,0,64.78,,,,,,,Random,N/A
2.01,0.22,0.38,-0.42,0.61,7.219,-23.72,23.033,0.482,0.464,0.743,1,0,62.79,,,,,,,Random,N/A
2.02,0.22,0.39,-0.43,0.62,7.047,-23.434,23.778,0.429,0.575,0.696,1,0,75.67,,,,,,,Random,N/A
