Time,ForceX,ForceY,ForceZ,ForceRez,YawG,PitchG,RollG,AccelX,AccelY,AccelZ,AccRMS,RST,GyroRMS,,,,,,,Label,Technique
0.46,-0.05,0.47,0.03,0.47,-0.344,6.646,-6.073,-0.203,-0.229,0.952,1,0,41.29,,,,,,,Random,N/A
0.47,-0.05,0.47,0.04,0.47,-0.458,6.990,-6.073,-0.236,-0.205,0.95,1,0,42.76,,,,,,,Random,N/A
0.48,-0.06,0.46,0.02,0.46,-0.688,7.391,-6.073,-0.227,-0.208,0.951,1,0,38.53,,,,,,,Random,N/A
0.49,-0.07,0.47,0.02,0.48,-0.917,7.735,-5.959,-0.223,-0.208,0.952,1,0,34.64,,,,,,,Random,N/A
0.5,-0.07,0.47,0.01,0.48,-1.089,8.021,-5.901,-0.214,-0.213,0.953,1,0,30.25,,,,,,,Random,N/A
0.51,-0.08,0.47,0.01,0.48,-1.261,8.193,-5.787,-0.212,-0.202,0.956,1,0,21.92,,,,,,,Random,N/A
0.52,-0.07,0.49,0.03,0.5,-1.375,8.308,-5.730,-0.172,-0.18,0.968,1,0,12.13,,,,,,,Random,N/A
0.53,-0.07,0.5,0.03,0.51,-1.432,8.308,-5.730,-0.158,-0.187,0.97,1,0,3.35,,,,,,,Random,N/A
0.54,-0.08,0.51,0.03,0.51,-1.375,8.365,-5.844,-0.141,-0.17,0.975,1,0,14,,,,,,,Random,N/A
0.55,-0.06,0.51,0.02,0.51,-1.318,8.365,-6.073,-0.156,-0.163,0.974,1,0,29.39,,,,,,,Random,N/A
0.56,-0.06,0.51,0.03,0.51,-1.146,8.537,-6.417,-0.153,-0.154,0.976,1,0,40.4,,,,,,,Random,N/A
0.57,-0.04,0.52,0.05,0.52,-0.859,8.709,-6.761,-0.171,-0.169,0.971,1,0,45.17,,,,,,,Random,N/A
0.58,-0.05,0.52,0.05,0.52,-0.516,8.824,-7.219,-0.172,-0.167,0.971,1,0,45.51,,,,,,,Random,N/A
0.59,-0.05,0.53,0.05,0.53,-0.286,8.824,-7.563,-0.045,-0.264,0.964,1,0,44.76,,,,,,,Random,N/A
0.6,-0.05,0.52,0.03,0.53,0.000,8.594,-7.907,-0.025,-0.275,0.961,1,0,39.57,,,,,,,Random,N/A
0.61,-0.05,0.53,0.06,0.53,0.172,8.422,-8.193,-0.05,-0.329,0.943,1,0,27.62,,,,,,,Random,N/A
0.62,-0.04,0.52,0.05,0.52,0.286,8.365,-8.537,-0.092,-0.328,0.94,1,0,19.81,,,,,,,Random,N/A
0.63,-0.03,0.52,0.07,0.53,0.401,8.365,-8.766,-0.098,-0.344,0.934,1,0,18.94,,,,,,,Random,N/A
0.64,-0.02,0.51,0.07,0.52,0.458,8.193,-8.995,-0.08,-0.406,0.911,1,0,36.05,,,,,,,Random,N/A
0.65,-0.03,0.49,0.06,0.5,0.630,7.792,-9.225,-0.059,-0.323,0.945,1,0,71.87,,,,,,,Random,N/A
0.66,-0.02,0.48,0.06,0.48,0.974,7.162,-9.454,-0.248,-0.168,0.954,1,0,98.34,,,,,,,Random,N/A
0.67,-0.01,0.48,0.05,0.48,1.490,6.360,-9.626,-0.163,-0.17,0.972,1,0,143.3,,,,,,,Random,N/A
0.68,-0.01,0.48,0.04,0.48,2.177,5.099,-9.912,-0.123,-0.14,0.983,1,0,198.01,,,,,,,Random,N/A
0.69,0,0.48,0.03,0.48,3.094,3.552,-10.256,-0.062,-0.202,0.977,1,0,173.91,,,,,,,Random,N/A
0.7,-0.01,0.47,0.01,0.47,4.240,2.177,-11.115,-0.009,-0.319,0.948,1,0,130.88,,,,,,,Random,N/A
0.71,-0.02,0.47,0.02,0.47,5.099,1.719,-11.918,-0.012,-0.316,0.949,1,0,106.42,,,,,,,Random,N/A
0.72,-0.02,0.46,0.03,0.46,5.672,1.776,-12.605,-0.014,-0.293,0.956,1,0,102.44,,,,,,,Random,N/A
0.73,-0.04,0.44,0.03,0.44,6.245,2.235,-13.407,0.172,-0.263,0.949,1,0,89.26,,,,,,,Random,N/A
0.74,-0.05,0.43,0.01,0.43,6.646,2.406,-13.980,0.042,-0.283,0.958,1,0,16.81,,,,,,,Random,N/A
0.75,-0.07,0.41,0.01,0.42,6.589,2.349,-14.037,-0.079,-0.279,0.957,1,0,80.65,,,,,,,Random,N/A
0.76,-0.09,0.4,0,0.41,5.844,2.979,-13.751,-0.241,-0.223,0.944,1,0,150.06,,,,,,,Random,N/A
0.77,-0.09,0.42,0,0.43,4.813,3.953,-13.121,-0.191,-0.199,0.961,1,0,151.06,,,,,,,Random,N/A
0.78,-0.09,0.43,0.03,0.44,3.782,4.698,-12.433,-0.122,-0.29,0.949,1,0,118.67,,,,,,,Random,N/A
0.79,-0.08,0.44,0.05,0.45,2.922,4.870,-11.860,-0.019,-0.361,0.932,1,0,96.67,,,,,,,Random,N/A
0.8,-0.07,0.45,0.08,0.46,2.177,4.698,-11.402,0.106,-0.425,0.899,1,0,76.7,,,,,,,Random,N/A
0.81,-0.06,0.46,0.1,0.48,1.662,4.354,-11.173,0.137,-0.483,0.865,1,0,64.47,,,,,,,Random,N/A
0.82,-0.07,0.47,0.11,0.49,1.261,3.839,-11.115,0.141,-0.466,0.874,1,0,55.45,,,,,,,Random,N/A
0.83,-0.04,0.49,0.12,0.5,0.917,3.209,-11.459,0.097,-0.436,0.895,1,0,47.2,,,,,,,Random,N/A
0.84,-0.03,0.5,0.13,0.52,0.745,2.979,-11.803,0.016,-0.406,0.914,1,0,54.67,,,,,,,Random,N/A
0.85,-0.02,0.51,0.15,0.53,0.688,2.865,-12.490,-0.066,-0.393,0.917,1,0,65.66,,,,,,,Random,N/A
0.86,0,0.52,0.13,0.53,0.745,2.922,-13.293,-0.2,-0.44,0.876,1,0,74.36,,,,,,,Random,N/A
0.87,0.01,0.53,0.13,0.54,0.917,3.037,-14.095,-0.208,-0.3,0.931,1,0,80.83,,,,,,,Random,N/A
0.88,0.02,0.54,0.15,0.56,1.203,3.209,-14.840,-0.211,-0.257,0.943,1,0,83.98,,,,,,,Random,N/A
0.89,0.01,0.54,0.15,0.56,1.547,3.323,-15.584,-0.079,-0.278,0.957,1,0,79.51,,,,,,,Random,N/A
0.9,0.01,0.52,0.15,0.54,2.005,3.209,-16.215,-0.073,-0.314,0.947,1,0,84,,,,,,,Random,N/A
0.91,0.01,0.5,0.13,0.52,2.464,2.578,-16.616,-0.091,-0.329,0.94,1,0,97.32,,,,,,,Random,N/A
0.92,-0.01,0.47,0.12,0.48,2.865,1.776,-16.616,0.081,-0.321,0.944,1,0,82.92,,,,,,,Random,N/A
0.93,-0.03,0.44,0.1,0.45,3.037,1.031,-16.329,0.151,-0.204,0.967,1,0,57.08,,,,,,,Random,N/A
0.94,-0.03,0.44,0.1,0.45,2.865,0.802,-15.699,0.007,-0.324,0.946,1,0,82.51,,,,,,,Random,N/A
0.95,-0.04,0.44,0.09,0.45,2.292,0.630,-14.954,0.017,-0.418,0.908,1,0,103.21,,,,,,,Random,N/A
0.96,-0.05,0.43,0.09,0.44,1.833,0.286,-14.381,0.057,-0.391,0.918,1,0,126.71,,,,,,,Random,N/A
0.97,-0.05,0.43,0.06,0.44,1.261,-0.516,-13.636,0.034,-0.304,0.952,1,0,128.27,,,,,,,Random,N/A
0.98,-0.04,0.44,0.05,0.44,0.516,-1.203,-12.949,0.001,-0.241,0.97,1,0,116.65,,,,,,,Random,N/A
0.99,-0.02,0.46,0.06,0.46,-0.344,-1.490,-12.319,-0.001,-0.224,0.974,1,0,107.25,,,,,,,Random,N/A
1,-0.02,0.47,0.06,0.47,-1.146,-1.719,-11.803,0,-0.244,0.97,1,0,98.58,,,,,,,Random,N/A
1.01,0,0.46,0.05,0.46,-1.833,-2.120,-11.402,0.016,-0.254,0.967,1,0,97.2,,,,,,,Random,N/A
1.02,0.03,0.45,0.05,0.45,-2.349,-2.865,-11.058,0.092,-0.23,0.969,1,0,101.16,,,,,,,Random,N/A
