Time,ForceX,ForceY,ForceZ,ForceRez,YawG,PitchG,RollG,AccelX,AccelY,AccelZ,AccRMS,RST,GyroRMS,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Label,Technique
0.01,-0.04,0.49,-0.01,0.49,-0.057,0,0,-0.214,0.007,0.977,1,0,15.7,1.633,-8.98,-12.772,-0.03,-0.103,-0.008,Random,N/A
0.02,-0.08,0.47,-0.06,0.48,-0.229,0.057,0.057,-0.259,-0.001,0.966,1,0,13.32,3.067,-5.013,-11.955,-0.03,-0.103,-0.008,Random,N/A
0.03,-0.06,0.44,-0.05,0.45,-0.344,0.057,0.115,-0.276,-0.011,0.961,1,0,10.55,4.356,-0.313,-9.605,-0.03,-0.103,-0.008,Random,N/A
0.04,-0.02,0.46,-0.04,0.46,-0.401,0.115,0.229,-0.269,-0.013,0.963,1,0,8.86,4.829,4.196,-6.134,-0.03,-0.103,-0.008,Random,N/A
0.05,-0.08,0.47,-0.01,0.48,-0.458,0.172,0.401,-0.251,0.001,0.968,1,0,8.77,3.647,7.553,-2.563,-0.03,-0.103,-0.008,Random,N/A
0.06,-0.11,0.44,-0.09,0.46,-0.458,0.172,0.63,-0.24,0.007,0.971,1,0,10.29,0.549,10.239,-0.916,-0.03,-0.103,-0.008,Random,N/A
0.07,-0.15,0.47,-0.08,0.49,-0.458,0.172,0.859,-0.227,0.011,0.974,1,0,9.7,-4.417,8.301,-2.396,-0.03,-0.103,-0.008,Random,N/A
0.08,-0.11,0.46,-0.11,0.48,-0.516,0.115,1.031,-0.218,0.017,0.976,1,0,12.86,-9.567,6.065,-6.081,-0.03,-0.103,-0.008,Random,N/A
0.09,-0.11,0.45,-0.1,0.48,-0.573,0,1.203,-0.205,0.027,0.978,1,0,17.73,-13.405,5.394,-10.277,-0.03,-0.103,-0.008,Random,N/A
0.1,-0.1,0.51,-0.12,0.54,-0.688,-0.115,1.375,-0.2,0.028,0.979,1,0,19.89,-14.252,3.357,-13.458,-0.03,-0.103,-0.008,Random,N/A
0.11,-0.05,0.51,-0.14,0.53,-0.859,-0.229,1.49,-0.206,0.027,0.978,1,0,18.59,-12.07,0.298,-14.13,-0.03,-0.099,-0.014,Random,N/A
0.12,-0.06,0.51,-0.16,0.54,-0.974,-0.344,1.604,-0.219,0.019,0.976,1,0,15.5,-7.019,-5.646,-12.611,-0.03,-0.099,-0.014,Random,N/A
0.13,-0.04,0.49,-0.27,0.56,-1.089,-0.344,1.662,-0.241,0.005,0.97,1,0,12.48,-1.114,-9.018,-8.553,-0.03,-0.099,-0.014,Random,N/A
0.14,-0.03,0.54,-0.33,0.63,-1.146,-0.344,1.662,-0.264,-0.005,0.964,1,0,9.58,4.448,-7.889,-3.128,-0.03,-0.099,-0.014,Random,N/A
0.15,0.02,0.5,-0.29,0.58,-1.203,-0.286,1.719,-0.261,-0.019,0.965,1,0,9.62,7.912,-5.127,1.892,-0.03,-0.099,-0.014,Random,N/A
0.16,0.01,0.52,-0.35,0.63,-1.146,-0.229,1.776,-0.244,-0.005,0.97,1,0,10.07,7.545,-3.654,5.585,-0.03,-0.099,-0.014,Random,N/A
0.17,0.01,0.51,-0.29,0.58,-1.089,-0.172,1.833,-0.23,-0.003,0.973,1,0,8.37,3.51,-3.86,6.546,-0.03,-0.099,-0.014,Random,N/A
0.18,0.01,0.5,-0.34,0.61,-1.031,-0.172,1.948,-0.215,-0.009,0.977,1,0,4.77,-0.877,-2.762,3.784,-0.03,-0.099,-0.014,Random,N/A
0.19,0.01,0.49,-0.35,0.61,-0.974,-0.172,2.005,-0.194,-0.001,0.981,1,0,6.25,-4.135,4.204,-2.075,-0.03,-0.099,-0.014,Random,N/A
0.2,0.03,0.5,-0.32,0.6,-1.031,-0.229,2.235,-0.191,0.017,0.981,1,0,15.47,-7.057,9.987,-9.483,-0.03,-0.099,-0.014,Random,N/A
0.21,-0.01,0.5,-0.27,0.57,-1.146,-0.286,2.406,-0.179,0.019,0.984,1,0,23.39,-9.674,13.557,-16.426,-0.03,-0.099,-0.014,Random,N/A
0.22,-0.07,0.47,-0.2,0.51,-1.318,-0.344,2.693,-0.18,0.038,0.983,1,0,26.17,-12.207,11.833,-19.89,-0.03,-0.099,-0.014,Random,N/A
0.23,-0.07,0.47,-0.17,0.51,-1.432,-0.401,2.807,-0.188,0.041,0.981,1,0,25.78,-13.206,9.247,-20.119,-0.03,-0.099,-0.014,Random,N/A
0.24,-0.11,0.46,-0.14,0.49,-1.719,-0.573,3.037,-0.211,0.034,0.977,1,0,21.15,-12.97,-4.417,-16.113,-0.028,-0.097,-0.013,Random,N/A
0.25,-0.07,0.44,-0.21,0.49,-1.891,-0.688,3.094,-0.221,0.024,0.975,1,0,18.08,-9.087,-11.482,-10.597,-0.028,-0.097,-0.013,Random,N/A
0.26,-0.07,0.48,-0.24,0.54,-1.948,-0.745,3.094,-0.238,0.02,0.971,1,0,13.48,-3.319,-12.131,-4.845,-0.028,-0.097,-0.013,Random,N/A
0.27,-0.03,0.52,-0.26,0.58,-2.005,-0.745,3.037,-0.223,0.014,0.975,1,0,12.88,2.594,-12.611,0.015,-0.028,-0.097,-0.013,Random,N/A
0.28,-0.06,0.47,-0.22,0.52,-1.948,-0.688,3.037,-0.214,0.023,0.976,1,0,16.56,6.47,-14.641,4.227,-0.028,-0.097,-0.013,Random,N/A
0.29,-0.09,0.4,-0.26,0.49,-1.891,-0.573,2.979,-0.2,0.029,0.979,1,0,17.28,7.614,-14.259,6.104,-0.028,-0.097,-0.013,Random,N/A
0.3,-0.03,0.42,-0.26,0.5,-1.833,-0.458,2.979,-0.206,-0.002,0.979,1,0,15.34,7.164,-12.856,4.311,-0.028,-0.097,-0.013,Random,N/A
0.31,-0.04,0.46,-0.3,0.55,-1.833,-0.401,2.979,-0.211,0.007,0.977,1,0,8.53,5.264,-6.607,-1.16,-0.028,-0.097,-0.013,Random,N/A
0.32,-0.02,0.49,-0.29,0.57,-1.833,-0.344,3.037,-0.202,0.02,0.979,1,0,9.13,1.686,-4.356,-7.843,-0.028,-0.097,-0.013,Random,N/A
0.33,-0.07,0.53,-0.28,0.6,-1.948,-0.344,3.094,-0.193,0.024,0.981,1,0,13.12,-2.144,-1.335,-12.878,-0.028,-0.097,-0.013,Random,N/A
0.34,-0.1,0.49,-0.29,0.58,-2.063,-0.344,3.209,-0.202,0.024,0.979,1,0,15.82,-4.677,-2.609,-14.885,-0.028,-0.097,-0.013,Random,N/A
0.35,-0.04,0.45,-0.27,0.53,-2.177,-0.344,3.266,-0.21,0.025,0.977,1,0,16.08,-5.302,-4.028,-14.641,-0.028,-0.097,-0.013,Random,N/A
0.36,-0.07,0.44,-0.22,0.5,-2.349,-0.401,3.323,-0.223,0.014,0.975,1,0,13.83,-3.723,-9.087,-9.743,-0.024,-0.104,-0.006,Random,N/A
0.37,-0.04,0.48,-0.21,0.52,-2.464,-0.458,3.323,-0.228,0.017,0.973,1,0,12.78,-0.534,-12.276,-3.502,-0.024,-0.104,-0.006,Random,N/A
0.38,-0.03,0.53,-0.2,0.57,-2.464,-0.401,3.323,-0.228,0.007,0.974,1,0,12.54,2.769,-11.81,3.166,-0.024,-0.104,-0.006,Random,N/A
0.39,-0.02,0.57,-0.17,0.6,-2.406,-0.344,3.323,-0.22,0.006,0.976,1,0,13.75,4.189,-10.376,7.996,-0.024,-0.104,-0.006,Random,N/A
0.4,0.07,0.56,-0.23,0.61,-2.292,-0.286,3.38,-0.209,0.013,0.978,1,0,13.7,3.304,-9.361,9.445,-0.024,-0.104,-0.006,Random,N/A
0.41,0.11,0.5,-0.29,0.58,-2.235,-0.286,3.38,-0.189,0.01,0.982,1,0,11.09,1.076,-8.202,7.393,-0.024,-0.104,-0.006,Random,N/A
0.42,0.07,0.47,-0.29,0.56,-2.177,-0.229,3.438,-0.172,0.014,0.985,1,0,5.09,-0.977,-3.975,3.021,-0.024,-0.104,-0.006,Random,N/A
0.43,0.03,0.48,-0.29,0.56,-2.12,-0.229,3.495,-0.182,0.02,0.983,1,0,3.81,-2.594,0.153,-2.785,-0.024,-0.104,-0.006,Random,N/A
0.44,0.01,0.48,-0.3,0.57,-2.177,-0.229,3.61,-0.201,0.025,0.979,1,0,6.99,-1.747,2.075,-6.447,-0.024,-0.104,-0.006,Random,N/A
0.45,0.05,0.49,-0.36,0.61,-2.235,-0.229,3.782,-0.219,0.02,0.975,1,0,6.06,4.364,-0.832,-4.128,-0.024,-0.104,-0.006,Random,N/A
0.46,0.04,0.47,-0.34,0.58,-2.292,-0.172,3.839,-0.21,0.01,0.978,1,0,11.74,10.338,-5.554,0.435,-0.024,-0.104,-0.006,Random,N/A
0.47,0.05,0.41,-0.31,0.52,-2.235,0,3.896,-0.204,0.024,0.979,1,0,14.93,11.147,-9.59,2.602,-0.024,-0.104,-0.006,Random,N/A
0.48,0.03,0.45,-0.32,0.55,-2.235,0.115,3.896,-0.194,0.026,0.981,1,0,16.21,7.553,-14.259,1.556,-0.023,-0.096,-0.031,Random,N/A
0.49,-0.01,0.42,-0.27,0.49,-2.235,0.172,3.839,-0.193,0.018,0.981,1,0,16.82,3.403,-16.472,-0.313,-0.023,-0.096,-0.031,Random,N/A
0.5,0.01,0.51,-0.25,0.57,-2.235,0.229,3.839,-0.208,0.025,0.978,1,0,13.93,0.481,-13.763,-2.075,-0.023,-0.096,-0.031,Random,N/A
0.51,0.06,0.53,-0.29,0.61,-2.235,0.229,3.782,-0.204,0.019,0.979,1,0,8.2,-0.107,-7.462,-3.395,-0.023,-0.096,-0.031,Random,N/A
0.52,0.08,0.5,-0.25,0.57,-2.292,0.229,3.839,-0.19,0.036,0.981,1,0,4.79,0.763,-2.518,-3.998,-0.023,-0.096,-0.031,Random,N/A
0.53,0.02,0.48,-0.25,0.54,-2.349,0.286,3.953,-0.176,0.031,0.984,1,0,4.03,1.328,1.839,-3.334,-0.023,-0.096,-0.031,Random,N/A
0.54,0.01,0.48,-0.21,0.52,-2.349,0.344,4.068,-0.162,0.044,0.986,1,0,6.39,1.541,5.47,-2.914,-0.023,-0.096,-0.031,Random,N/A
0.55,-0.01,0.56,-0.23,0.6,-2.406,0.401,4.297,-0.148,0.049,0.988,1,0,11.17,1.511,10.399,-3.777,-0.023,-0.096,-0.031,Random,N/A
0.56,-0.05,0.59,-0.16,0.61,-2.406,0.458,4.469,-0.15,0.054,0.987,1,0,12.84,0.336,11.551,-5.592,-0.023,-0.096,-0.031,Random,N/A
0.57,-0.11,0.57,-0.14,0.59,-2.464,0.516,4.698,-0.152,0.052,0.987,1,0,15.23,-1.122,12.779,-8.209,-0.023,-0.096,-0.031,Random,N/A
0.58,-0.15,0.58,-0.14,0.61,-2.578,0.573,4.927,-0.164,0.051,0.985,1,0,14.77,-2.434,11.055,-9.483,-0.023,-0.096,-0.031,Random,N/A
0.59,-0.01,0.53,-0.14,0.55,-2.636,0.573,5.099,-0.169,0.045,0.985,1,0,11.49,-2.754,7.202,-8.514,-0.023,-0.096,-0.031,Random,N/A
0.6,-0.05,0.55,-0.13,0.56,-2.693,0.573,5.214,-0.178,0.038,0.983,1,0,8.92,-2.586,4.478,-7.263,-0.023,-0.096,-0.031,Random,N/A
0.61,-0.03,0.54,-0.19,0.57,-2.75,0.573,5.386,-0.195,0.015,0.981,1,0,5.38,-2.289,-3.624,-3.25,-0.021,-0.104,-0.006,Random,N/A
0.62,0.05,0.58,-0.18,0.61,-2.807,0.573,5.5,-0.204,0.013,0.979,1,0,7.39,-2.922,-6.523,-1.877,-0.021,-0.104,-0.006,Random,N/A
0.63,-0.03,0.56,-0.26,0.62,-2.807,0.516,5.5,-0.208,0.007,0.978,1,0,8.31,-3.38,-7.462,-1.396,-0.021,-0.104,-0.006,Random,N/A
0.64,0,0.51,-0.3,0.59,-2.807,0.458,5.558,-0.189,0.006,0.982,1,0,4.44,-2.586,-3.426,-1.144,-0.021,-0.104,-0.006,Random,N/A
0.65,-0.03,0.51,-0.3,0.59,-2.865,0.458,5.672,-0.191,0.012,0.982,1,0,1.32,-0.549,-0.946,-0.74,-0.021,-0.104,-0.006,Random,N/A
0.66,-0.01,0.52,-0.36,0.63,-2.865,0.458,5.787,-0.175,0.007,0.985,1,0,4.09,1.678,3.601,-0.954,-0.021,-0.104,-0.006,Random,N/A
0.67,-0.06,0.53,-0.4,0.66,-2.865,0.516,5.901,-0.156,0.026,0.987,1,0,6.19,3.181,5.005,-1.762,-0.021,-0.104,-0.006,Random,N/A
0.68,-0.11,0.58,-0.37,0.7,-2.865,0.573,6.073,-0.143,0.037,0.989,1,0,5.66,3.571,3.151,-3.059,-0.021,-0.104,-0.006,Random,N/A
0.69,-0.11,0.56,-0.3,0.64,-2.922,0.688,6.188,-0.146,0.024,0.989,1,0,5.29,3.128,0.504,-4.242,-0.021,-0.104,-0.006,Random,N/A
0.7,-0.15,0.56,-0.3,0.65,-2.922,0.688,6.303,-0.173,0.024,0.985,1,0,5.26,1.381,-1.305,-4.906,-0.021,-0.104,-0.006,Random,N/A
0.71,-0.11,0.6,-0.3,0.68,-2.979,0.745,6.417,-0.189,0.016,0.982,1,0,6.41,-1.747,-3.754,-4.898,-0.021,-0.104,-0.006,Random,N/A
0.72,-0.09,0.59,-0.28,0.65,-3.037,0.688,6.417,-0.189,0.009,0.982,1,0,7.93,-3.204,-5.707,-4.471,-0.021,-0.104,-0.006,Random,N/A
0.73,-0.06,0.59,-0.29,0.66,-3.094,0.63,6.474,-0.194,0.006,0.981,1,0,12.94,-5.692,-11.299,-2.731,-0.04,-0.113,-0.028,Random,N/A
0.74,0.01,0.59,-0.26,0.64,-3.094,0.573,6.532,-0.217,-0.016,0.976,1,0,10.24,-5.76,-8.148,-2.319,-0.04,-0.113,-0.028,Random,N/A
0.75,0,0.58,-0.22,0.62,-3.151,0.516,6.532,-0.233,-0.011,0.972,1,0,6.88,-4.959,-4.074,-2.48,-0.04,-0.113,-0.028,Random,N/A
0.76,0.03,0.55,-0.22,0.59,-3.151,0.458,6.646,-0.206,0.008,0.979,1,0,4.6,-3.601,0.458,-2.831,-0.04,-0.113,-0.028,Random,N/A
0.77,0.08,0.55,-0.22,0.6,-3.209,0.401,6.761,-0.201,-0.01,0.98,1,0,5.19,-1.541,3.716,-3.281,-0.04,-0.113,-0.028,Random,N/A
0.78,0,0.57,-0.23,0.61,-3.209,0.344,6.933,-0.193,0.003,0.981,1,0,7.21,-0.313,5.836,-4.219,-0.04,-0.113,-0.028,Random,N/A
0.79,0.01,0.59,-0.22,0.63,-3.266,0.344,7.105,-0.18,0.009,0.984,1,0,8,-0.954,5.547,-5.692,-0.04,-0.113,-0.028,Random,N/A
0.8,-0.02,0.58,-0.24,0.63,-3.323,0.344,7.277,-0.181,0.009,0.983,1,0,8.32,-2.67,3.288,-7.164,-0.04,-0.113,-0.028,Random,N/A
0.81,0.03,0.63,-0.26,0.68,-3.438,0.286,7.391,-0.18,0.012,0.984,1,0,9.27,-4.578,1.839,-7.843,-0.04,-0.113,-0.028,Random,N/A
0.82,-0.03,0.63,-0.26,0.69,-3.495,0.286,7.506,-0.182,0.022,0.983,1,0,9.66,-6.302,0.259,-7.317,-0.04,-0.113,-0.028,Random,N/A
0.83,0.04,0.6,-0.24,0.65,-3.552,0.229,7.62,-0.181,0.023,0.983,1,0,9.28,-7.217,-1.884,-5.524,-0.04,-0.113,-0.028,Random,N/A
0.84,0.02,0.61,-0.3,0.68,-3.61,0.172,7.678,-0.18,0.021,0.983,1,0,9.84,-7.683,-5.264,-3.174,-0.04,-0.113,-0.028,Random,N/A
0.85,0,0.58,-0.3,0.65,-3.61,0.115,7.735,-0.192,0.011,0.981,1,0,10.86,-7.965,-7.202,-1.648,-0.03,-0.103,-0.008,Random,N/A
0.86,0.02,0.56,-0.29,0.63,-3.61,0.057,7.792,-0.176,0.031,0.984,1,0,13.14,-7.195,-10.902,-1.442,-0.03,-0.103,-0.008,Random,N/A
0.87,0.02,0.57,-0.32,0.65,-3.667,0.057,7.735,-0.179,0.004,0.984,1,0,13.07,-5.081,-12.016,-0.755,-0.03,-0.103,-0.008,Random,N/A
0.88,-0.06,0.58,-0.26,0.64,-3.667,0.057,7.735,-0.197,0.015,0.98,1,0,11.2,-1.328,-11.116,0.374,-0.03,-0.103,-0.008,Random,N/A
0.89,-0.07,0.54,-0.24,0.6,-3.61,0.057,7.735,-0.183,-0.012,0.983,1,0,8.24,3.204,-7.378,1.778,-0.03,-0.103,-0.008,Random,N/A
0.9,-0.05,0.47,-0.21,0.52,-3.61,0.057,7.792,-0.19,-0.006,0.982,1,0,6.94,6.187,-2.419,1.999,-0.03,-0.103,-0.008,Random,N/A
0.91,-0.08,0.48,-0.25,0.55,-3.61,0.115,7.907,-0.185,0.002,0.983,1,0,7.18,6.584,2.258,1.747,-0.03,-0.103,-0.008,Random,N/A
0.92,-0.05,0.5,-0.23,0.55,-3.61,0.172,8.079,-0.186,0,0.983,1,0,7.46,6.081,3.998,1.648,-0.03,-0.103,-0.008,Random,N/A
0.93,-0.11,0.52,-0.25,0.59,-3.552,0.229,8.193,-0.172,0.004,0.985,1,0,6.88,5.638,3.471,1.854,-0.03,-0.103,-0.008,Random,N/A
0.94,-0.05,0.54,-0.28,0.61,-3.552,0.344,8.365,-0.158,0.013,0.987,1,0,5.84,5.18,1.77,2.037,-0.03,-0.103,-0.008,Random,N/A
0.95,-0.04,0.56,-0.28,0.62,-3.495,0.458,8.48,-0.159,0.025,0.987,1,0,5.93,5.005,-0.526,3.136,-0.03,-0.103,-0.008,Random,N/A
0.96,0,0.51,-0.32,0.6,-3.495,0.573,8.537,-0.17,0.001,0.985,1,0,8.24,5.432,-2.426,5.699,-0.03,-0.103,-0.008,Random,N/A
0.97,0.03,0.51,-0.34,0.61,-3.438,0.573,8.594,-0.175,0.006,0.984,1,0,9.23,5.249,-2.525,7.164,-0.03,-0.103,-0.008,Random,N/A
0.98,-0.01,0.52,-0.48,0.71,-3.323,0.63,8.709,-0.183,0.007,0.983,1,0,13.11,4.715,-6.714,10.231,-0.023,-0.106,-0.021,Random,N/A
0.99,-0.02,0.55,-0.48,0.73,-3.209,0.688,8.709,-0.172,0.006,0.985,1,0,12.77,4.929,-6.035,10.117,-0.023,-0.106,-0.021,Random,N/A
1,-0.05,0.56,-0.46,0.73,-3.151,0.688,8.766,-0.171,-0.002,0.985,1,0,11.01,5.783,-3.685,8.614,-0.023,-0.106,-0.021,Random,N/A
1.01,-0.04,0.55,-0.43,0.7,-3.037,0.745,8.824,-0.18,0.005,0.984,1,0,9.16,6.775,-1.839,5.89,-0.023,-0.106,-0.021,Random,N/A
1.02,0.01,0.52,-0.47,0.7,-3.037,0.745,8.938,-0.162,0.008,0.987,1,0,8.4,8.11,-0.847,2.029,-0.023,-0.106,-0.021,Random,N/A
1.03,-0.03,0.53,-0.44,0.69,-2.979,0.859,9.053,-0.166,0.021,0.986,1,0,8.3,8.286,0.084,-0.427,-0.023,-0.106,-0.021,Random,N/A
1.04,0,0.47,-0.42,0.63,-2.979,0.974,9.11,-0.174,0.02,0.985,1,0,7.05,6.943,-0.923,-0.793,-0.023,-0.106,-0.021,Random,N/A
1.05,0.02,0.54,-0.41,0.68,-2.979,1.031,9.225,-0.169,0.017,0.985,1,0,5.1,4.143,-2.975,-0.191,-0.023,-0.106,-0.021,Random,N/A
1.06,0.04,0.59,-0.33,0.68,-2.979,1.089,9.282,-0.162,0.022,0.987,1,0,4.77,1.183,-4.616,0.252,-0.023,-0.106,-0.021,Random,N/A
1.07,0.08,0.61,-0.29,0.68,-2.979,1.146,9.339,-0.167,0.019,0.986,1,0,6.52,-1.266,-6.378,0.45,-0.023,-0.106,-0.021,Random,N/A
1.08,0.08,0.6,-0.3,0.67,-2.979,1.146,9.339,-0.158,0.031,0.987,1,0,7.79,-3.189,-7.103,0.214,-0.023,-0.106,-0.021,Random,N/A
1.09,0.06,0.56,-0.32,0.65,-2.979,1.203,9.282,-0.134,0.051,0.99,1,0,7.32,-4.219,-5.981,0.175,-0.023,-0.106,-0.021,Random,N/A
1.1,0.12,0.64,-0.3,0.72,-2.979,1.261,9.053,-0.147,0.056,0.988,1,0,11.35,-6.889,-9.01,-0.443,-0.035,-0.104,-0.016,Random,N/A
1.11,0.1,0.63,-0.27,0.69,-2.922,1.261,8.938,-0.135,0.02,0.991,1,0,11.42,-5.791,-9.827,0.504,-0.035,-0.104,-0.016,Random,N/A
1.12,0.08,0.65,-0.22,0.69,-2.922,1.261,8.709,-0.137,0.035,0.99,1,0,10.26,-4.601,-9.109,1.022,-0.035,-0.104,-0.016,Random,N/A
1.13,0.08,0.7,-0.25,0.75,-2.922,1.261,8.594,-0.147,0.039,0.988,1,0,6.51,-4.463,-4.738,0.015,-0.035,-0.104,-0.016,Random,N/A
1.14,0.11,0.61,-0.28,0.68,-2.922,1.375,8.537,-0.144,0.03,0.989,1,0,4.5,-3.586,-1.923,-1.923,-0.035,-0.104,-0.016,Random,N/A
1.15,0.12,0.55,-0.34,0.66,-2.922,1.318,8.48,-0.154,0.01,0.988,1,0,3.16,-1.648,-0.435,-2.663,-0.035,-0.104,-0.016,Random,N/A
1.16,0.09,0.47,-0.31,0.57,-2.979,1.261,8.537,-0.176,0.02,0.984,1,0,2.45,-0.87,0.13,-2.289,-0.035,-0.104,-0.016,Random,N/A
1.17,0.08,0.5,-0.34,0.61,-2.979,1.203,8.652,-0.194,-0.015,0.981,1,0,5.31,-3.51,-2.617,-2.998,-0.035,-0.104,-0.016,Random,N/A
1.18,0.1,0.54,-0.34,0.65,-3.037,1.089,8.709,-0.217,-0.01,0.976,1,0,11.96,-9.789,-4.623,-5.074,-0.035,-0.104,-0.016,Random,N/A
1.19,0.02,0.53,-0.36,0.64,-3.094,0.917,8.766,-0.228,-0.029,0.973,1,0,16.42,-15.091,-3.693,-5.318,-0.035,-0.104,-0.016,Random,N/A
1.2,0.08,0.53,-0.35,0.64,-3.151,0.688,8.824,-0.215,-0.017,0.976,1,0,18.54,-16.792,-7.164,-3.227,-0.035,-0.104,-0.016,Random,N/A
1.21,0.06,0.46,-0.36,0.59,-3.209,0.458,8.881,-0.194,-0.003,0.981,1,0,16.71,-15.541,-6.065,-0.923,-0.035,-0.104,-0.016,Random,N/A
1.22,0.04,0.47,-0.35,0.58,-3.209,0.286,8.881,-0.162,0.003,0.987,1,0,13.13,-11.765,-5.783,0.816,-0.035,-0.111,-0.016,Random,N/A
1.23,-0.06,0.56,-0.34,0.66,-3.209,0.229,8.824,-0.142,0.014,0.99,1,0,8.33,-5.066,-6.073,2.617,-0.035,-0.111,-0.016,Random,N/A
1.24,-0.02,0.64,-0.31,0.71,-3.151,0.286,8.709,-0.14,0.027,0.99,1,0,7.18,2.434,-5.096,4.433,-0.035,-0.111,-0.016,Random,N/A
1.25,-0.07,0.61,-0.26,0.66,-3.094,0.458,8.594,-0.136,0.017,0.991,1,0,10.56,8.682,-3.792,4.669,-0.035,-0.111,-0.016,Random,N/A
1.26,-0.04,0.57,-0.24,0.63,-3.037,0.573,8.48,-0.13,0.016,0.991,1,0,12.43,11.902,-1.74,3.136,-0.035,-0.111,-0.016,Random,N/A
1.27,-0.07,0.51,-0.23,0.56,-2.979,0.745,8.365,-0.138,0.014,0.99,1,0,12.16,11.848,2.09,1.778,-0.035,-0.111,-0.016,Random,N/A
1.28,-0.13,0.51,-0.24,0.58,-2.979,0.859,8.251,-0.135,0.01,0.991,1,0,11.32,10.193,4.692,1.511,-0.035,-0.111,-0.016,Random,N/A
1.29,-0.12,0.61,-0.27,0.68,-2.979,0.917,8.193,-0.131,0.008,0.991,1,0,9.28,6.966,5.615,2.457,-0.035,-0.111,-0.016,Random,N/A
1.3,-0.08,0.65,-0.27,0.7,-2.979,0.917,8.193,-0.136,0.011,0.991,1,0,6.7,3.693,4.12,3.777,-0.035,-0.111,-0.016,Random,N/A
1.31,0.01,0.65,-0.27,0.71,-2.922,0.859,8.136,-0.141,0.011,0.99,1,0,5.66,1.205,2.846,4.738,-0.035,-0.111,-0.016,Random,N/A
1.32,0.08,0.6,-0.33,0.69,-2.922,0.745,8.136,-0.143,0.008,0.99,1,0,5.43,-0.084,3.014,4.517,-0.035,-0.111,-0.016,Random,N/A
1.33,0.08,0.58,-0.32,0.67,-2.865,0.63,8.251,-0.15,0.006,0.989,1,0,4.08,0.076,1.793,3.662,-0.035,-0.111,-0.016,Random,N/A
1.34,0.12,0.57,-0.37,0.69,-2.865,0.63,8.308,-0.154,0.008,0.988,1,0,3.4,0.374,1.022,3.22,-0.035,-0.111,-0.016,Random,N/A
1.35,0.16,0.58,-0.35,0.7,-2.807,0.688,8.422,-0.156,0.009,0.988,1,0,5.17,2.281,-3.845,2.594,-0.028,-0.115,-0.019,Random,N/A
1.36,0.12,0.63,-0.38,0.75,-2.807,0.63,8.48,-0.173,-0.014,0.985,1,0,5.76,2.884,-4.318,2.487,-0.028,-0.115,-0.019,Random,N/A
1.37,0.14,0.58,-0.33,0.69,-2.75,0.63,8.537,-0.172,0.007,0.985,1,0,2.33,0.984,-2.113,0.084,-0.028,-0.115,-0.019,Random,N/A
1.38,0.12,0.52,-0.34,0.63,-2.807,0.573,8.594,-0.164,-0.007,0.986,1,0,2.89,0.404,0.214,-2.853,-0.028,-0.115,-0.019,Random,N/A
1.39,0.05,0.48,-0.29,0.56,-2.807,0.516,8.709,-0.163,-0.003,0.987,1,0,4.54,1.572,1.091,-4.112,-0.028,-0.115,-0.019,Random,N/A
1.4,-0.05,0.41,-0.33,0.53,-2.865,0.401,8.766,-0.164,-0.004,0.986,1,0,4.74,2.251,2.167,-3.563,-0.028,-0.115,-0.019,Random,N/A
1.41,-0.06,0.44,-0.26,0.52,-2.922,0.344,8.881,-0.172,-0.003,0.985,1,0,3.97,1.045,3.136,-2.197,-0.028,-0.115,-0.019,Random,N/A
1.42,-0.07,0.51,-0.25,0.57,-2.979,0.344,9.053,-0.164,0.001,0.986,1,0,2.89,-0.282,2.769,-0.786,-0.028,-0.115,-0.019,Random,N/A
1.43,-0.12,0.53,-0.18,0.57,-2.979,0.286,9.167,-0.17,0.018,0.985,1,0,2.52,-1.373,1.808,1.083,-0.028,-0.115,-0.019,Random,N/A
1.44,-0.08,0.45,-0.17,0.48,-2.922,0.286,9.282,-0.18,-0.004,0.984,1,0,3.84,-1.45,-0.488,3.525,-0.028,-0.115,-0.019,Random,N/A
1.45,-0.08,0.46,-0.16,0.5,-2.922,0.229,9.339,-0.188,-0.002,0.982,1,0,6.7,-1.602,-3.487,5.493,-0.028,-0.115,-0.019,Random,N/A
1.46,-0.09,0.43,-0.16,0.47,-2.865,0.229,9.397,-0.183,-0.003,0.983,1,0,9.14,-1.976,-6.599,6.004,-0.028,-0.115,-0.019,Random,N/A
1.47,-0.1,0.43,-0.18,0.48,-2.807,0.172,9.454,-0.178,-0.01,0.984,1,0,8.59,-1.717,-6.187,5.699,-0.04,-0.113,-0.011,Random,N/A
1.48,-0.04,0.43,-0.18,0.47,-2.75,0.057,9.454,-0.166,-0.001,0.986,1,0,5.86,0.923,-4.318,3.845,-0.04,-0.113,-0.011,Random,N/A
1.49,0.03,0.47,-0.2,0.51,-2.75,0.115,9.454,-0.168,0.007,0.986,1,0,5.82,2.708,-4.402,2.67,-0.04,-0.113,-0.011,Random,N/A
1.5,0,0.41,-0.23,0.47,-2.693,0.115,9.454,-0.159,-0.004,0.987,1,0,6.99,4.425,-5.173,1.595,-0.04,-0.113,-0.011,Random,N/A
1.51,-0.01,0.36,-0.22,0.43,-2.693,0.115,9.339,-0.148,-0.025,0.989,1,0,7.25,6.104,-3.853,0.717,-0.04,-0.113,-0.011,Random,N/A
